TYPE,GENE,SAVG,SMED,SSTD,SMIN,SMAX
UCEs,chr19_2219_s,0.8593,1.0000,0.2504,0.3223,1.0000
UCEs,chr19_2440_s,0.9022,0.9992,0.2657,0.1080,1.0000
UCEs,chr19_2459_s,0.9737,1.0000,0.0739,0.7406,1.0000
UCEs,chr19_2468_s,0.9422,1.0000,0.1332,0.5517,1.0000
UCEs,chr19_2479_s,0.9719,1.0000,0.0478,0.8381,1.0000
UCEs,chr19_2553_s,0.9107,1.0000,0.1683,0.4948,1.0000
UCEs,chr19_2582_s,0.8569,1.0000,0.2587,0.1844,1.0000
UCEs,chr19_2728_s,0.9072,1.0000,0.2283,0.1919,1.0000
UCEs,chr19_2811_s,0.8571,1.0000,0.2820,0.2519,1.0000
UCEs,chr19_346_s,0.8082,1.0000,0.2812,0.2099,1.0000
UCEs,chr19_372_s,0.8578,1.0000,0.3062,0.0615,1.0000
UCEs,chr19_6196_s,0.9162,1.0000,0.1520,0.5472,1.0000
UCEs,chr19_6200_s,0.8183,1.0000,0.2863,0.0720,1.0000
UCEs,chr19_6215_s,0.8034,1.0000,0.3067,0.0495,1.0000
UCEs,chr19_6216_s,0.8813,1.0000,0.1934,0.4153,1.0000
UCEs,chr19_6225_s,0.8245,1.0000,0.3279,0.0045,1.0000
UCEs,chr19_6236_s,0.8689,1.0000,0.2821,0.0000,1.0000
UCEs,chr19_6241_s,0.7141,0.9992,0.4113,0.0000,1.0000
UCEs,chr19_6246_s,0.9014,1.0000,0.2300,0.1604,1.0000
UCEs,chr19_6258_s,0.9220,0.9955,0.1177,0.6657,1.0000
UCEs,chr19_6262_s,0.8268,1.0000,0.3325,0.0090,1.0000
UCEs,chr19_6270_s,0.9305,1.0000,0.1377,0.5442,1.0000
UCEs,chr19_6273_s,0.8396,1.0000,0.2422,0.2234,1.0000
UCEs,chr19_6280_s,0.8092,1.0000,0.3057,0.1589,1.0000
UCEs,chr19_6305_s,0.8390,0.9918,0.2638,0.1034,1.0000
UCEs,chr19_6311_s,0.9092,1.0000,0.1921,0.4288,1.0000
UCEs,chr19_6330_s,0.8490,0.9970,0.2724,0.0810,1.0000
UCEs,chr19_6341_s,0.9911,1.0000,0.0220,0.9235,1.0000
UCEs,chr19_6350_s,0.7450,0.9730,0.3258,0.1394,1.0000
UCEs,chr19_6352_s,0.8085,1.0000,0.3259,0.0914,1.0000
UCEs,chr19_6353_s,0.7991,1.0000,0.3469,0.0420,1.0000
UCEs,chr19_6359_s,0.8428,1.0000,0.2588,0.2609,1.0000
UCEs,chr19_6370_s,0.7590,1.0000,0.3564,0.0000,1.0000
UCEs,chr19_6377_s,0.7982,1.0000,0.3094,0.0495,1.0000
UCEs,chr19_746_s,0.8833,1.0000,0.2498,0.2609,1.0000
UCEs,chr1_1019_s,0.8760,0.9640,0.1535,0.5577,1.0000
UCEs,chr1_1020_s,0.8893,1.0000,0.2140,0.3658,1.0000
UCEs,chr1_1022_s,0.8556,1.0000,0.2790,0.0630,1.0000
UCEs,chr1_10281_s,0.7065,0.9603,0.3757,0.0000,1.0000
UCEs,chr1_1036_s,0.7917,0.9992,0.3034,0.2324,1.0000
UCEs,chr1_1041_s,0.7815,0.9992,0.3101,0.2399,1.0000
UCEs,chr1_1046_s,0.7870,0.8696,0.2326,0.3253,1.0000
UCEs,chr1_1050_s,0.8856,1.0000,0.2412,0.1634,1.0000
UCEs,chr1_1056_s,0.8961,0.9985,0.2420,0.1934,1.0000
UCEs,chr1_1058_s,0.8610,0.9985,0.2151,0.2894,1.0000
UCEs,chr1_1060_s,0.7067,0.9385,0.3398,0.1724,1.0000
UCEs,chr1_1063_s,0.8739,1.0000,0.2003,0.4678,1.0000
UCEs,chr1_10887_s,0.8806,1.0000,0.2303,0.2414,1.0000
UCEs,chr1_1089_s,0.8458,1.0000,0.2767,0.0540,1.0000
UCEs,chr1_10904_s,0.8137,0.9992,0.3047,0.0390,1.0000
UCEs,chr1_10907_s,0.8899,1.0000,0.2005,0.3014,1.0000
UCEs,chr1_1091_s,0.9213,1.0000,0.1624,0.4363,1.0000
UCEs,chr1_1096_s,0.8474,1.0000,0.2267,0.3808,1.0000
UCEs,chr1_1108_s,0.9002,1.0000,0.2846,0.0015,1.0000
UCEs,chr1_11196_s,0.8637,1.0000,0.2800,0.0330,1.0000
UCEs,chr1_1126_s,0.8008,1.0000,0.3120,0.1349,1.0000
UCEs,chr1_1131_s,0.8373,0.9962,0.2442,0.2264,1.0000
UCEs,chr1_1136_s,0.7826,1.0000,0.3300,0.0315,1.0000
UCEs,chr1_1137_s,0.8928,1.0000,0.2388,0.2054,1.0000
UCEs,chr1_1147_s,0.6683,0.8163,0.3577,0.0015,1.0000
UCEs,chr1_1149_s,0.7636,1.0000,0.3273,0.1379,1.0000
UCEs,chr1_1160_s,0.7478,0.8598,0.3020,0.1559,1.0000
UCEs,chr1_1174_s,0.8261,1.0000,0.2858,0.2549,1.0000
UCEs,chr1_1175_s,0.7334,0.8898,0.3132,0.0300,1.0000
UCEs,chr1_11767_s,0.8685,1.0000,0.2750,0.1319,1.0000
UCEs,chr1_1176_s,0.8661,1.0000,0.2212,0.3014,1.0000
UCEs,chr1_11792_s,0.6840,1.0000,0.3983,0.0000,1.0000
UCEs,chr1_11799_s,0.8216,1.0000,0.2640,0.3688,1.0000
UCEs,chr1_1186_s,0.7531,0.9992,0.3636,0.0015,1.0000
UCEs,chr1_1190_s,0.8556,0.9992,0.2732,0.0165,1.0000
UCEs,chr1_1197_s,0.7640,0.9888,0.3592,0.0000,1.0000
UCEs,chr1_1205_s,0.7814,1.0000,0.3786,0.0000,1.0000
UCEs,chr1_1211_s,0.9034,1.0000,0.2124,0.3553,1.0000
UCEs,chr1_1212_s,0.8751,1.0000,0.2398,0.3178,1.0000
UCEs,chr1_1219_s,0.8653,1.0000,0.1744,0.5427,1.0000
UCEs,chr1_12287_s,0.9651,1.0000,0.0665,0.7961,1.0000
UCEs,chr1_1243_s,0.8120,1.0000,0.3244,0.0285,1.0000
UCEs,chr1_1246_s,0.7511,1.0000,0.3350,0.0885,1.0000
UCEs,chr1_1248_s,0.8320,1.0000,0.3292,0.0015,1.0000
UCEs,chr1_1250_s,0.9057,1.0000,0.1474,0.5577,1.0000
UCEs,chr1_12525_s,0.7540,0.9970,0.3612,0.0000,1.0000
UCEs,chr1_1254_s,0.9084,1.0000,0.2636,0.0420,1.0000
UCEs,chr1_1262_s,0.8047,1.0000,0.3067,0.1514,1.0000
UCEs,chr1_1265_s,0.8191,1.0000,0.3202,0.0974,1.0000
UCEs,chr1_12661_s,0.8816,1.0000,0.2682,0.0600,1.0000
UCEs,chr1_1268_s,0.9449,1.0000,0.1180,0.6762,1.0000
UCEs,chr1_1273_s,0.7424,1.0000,0.3361,0.0015,1.0000
UCEs,chr1_1289_s,0.8212,0.9985,0.2568,0.3163,1.0000
UCEs,chr1_1312_s,0.7780,0.9940,0.3376,0.0165,1.0000
UCEs,chr1_1313_s,0.7220,0.9902,0.3774,0.0150,1.0000
UCEs,chr1_1326_s,0.8902,1.0000,0.2128,0.2744,1.0000
UCEs,chr1_1332_s,0.7822,1.0000,0.2991,0.1739,1.0000
UCEs,chr1_1360_s,0.8721,1.0000,0.2720,0.2549,1.0000
UCEs,chr1_1378_s,0.9175,1.0000,0.2183,0.2189,1.0000
UCEs,chr1_14672_s,0.8753,1.0000,0.2418,0.3463,1.0000
UCEs,chr1_14872_s,0.7151,0.9970,0.4017,0.0000,1.0000
UCEs,chr1_14908_s,0.7046,0.9603,0.3747,0.0570,1.0000
UCEs,chr1_14921_s,0.8679,1.0000,0.2895,0.0000,1.0000
UCEs,chr1_14956_s,0.8483,1.0000,0.3070,0.1094,1.0000
UCEs,chr1_14964_s,0.8644,1.0000,0.2992,0.0015,1.0000
UCEs,chr1_14_s,0.7718,0.9955,0.3300,0.0000,1.0000
UCEs,chr1_15010_s,0.8379,1.0000,0.2334,0.3868,1.0000
UCEs,chr1_15123_s,0.8355,0.9580,0.2226,0.2789,1.0000
UCEs,chr1_15369_s,0.9032,1.0000,0.1902,0.3898,1.0000
UCEs,chr1_15372_s,0.7939,0.9985,0.3211,0.0000,1.0000
UCEs,chr1_15389_s,0.8736,1.0000,0.2142,0.2489,1.0000
UCEs,chr1_15429_s,0.8315,1.0000,0.2717,0.3208,1.0000
UCEs,chr1_15444_s,0.8325,1.0000,0.2644,0.1409,1.0000
UCEs,chr1_15454_s,0.7900,1.0000,0.3464,0.0015,1.0000
UCEs,chr1_15468_s,0.8301,0.9992,0.2905,0.2309,1.0000
UCEs,chr1_15480_s,0.8833,1.0000,0.2792,0.0000,1.0000
UCEs,chr1_15491_s,0.7884,0.9992,0.3588,0.0015,1.0000
UCEs,chr1_15497_s,0.8112,1.0000,0.3249,0.0405,1.0000
UCEs,chr1_15516_s,0.8918,1.0000,0.2445,0.1769,1.0000
UCEs,chr1_15521_s,0.8892,1.0000,0.1587,0.6297,1.0000
UCEs,chr1_15579_s,0.8778,1.0000,0.2568,0.2968,1.0000
UCEs,chr1_15632_s,0.8206,1.0000,0.2816,0.0870,1.0000
UCEs,chr1_16186_s,0.8452,1.0000,0.2898,0.0015,1.0000
UCEs,chr1_16240_s,0.8532,1.0000,0.2936,0.0000,1.0000
UCEs,chr1_16539_s,0.8366,1.0000,0.2578,0.2924,1.0000
UCEs,chr1_18344_s,0.8797,1.0000,0.2012,0.3988,1.0000
UCEs,chr1_18740_s,0.9420,1.0000,0.1779,0.3523,1.0000
UCEs,chr1_18935_s,0.8679,1.0000,0.2787,0.0000,1.0000
UCEs,chr1_19196_s,0.8412,1.0000,0.2985,0.1934,1.0000
UCEs,chr1_191_s,0.7391,1.0000,0.3586,0.0030,1.0000
UCEs,chr1_19202_s,0.8281,1.0000,0.3560,0.0180,1.0000
UCEs,chr1_19219_s,0.8247,1.0000,0.3241,0.1109,1.0000
UCEs,chr1_19227_s,0.8460,1.0000,0.2605,0.2624,1.0000
UCEs,chr1_20733_s,0.9598,1.0000,0.0777,0.7451,1.0000
UCEs,chr1_20864_s,0.9358,1.0000,0.1838,0.3283,1.0000
UCEs,chr1_20883_s,0.9937,1.0000,0.0128,0.9595,1.0000
UCEs,chr1_21331_s,0.8656,1.0000,0.2784,0.0015,1.0000
UCEs,chr1_21570_s,0.8121,1.0000,0.3112,0.1949,1.0000
UCEs,chr1_21669_s,0.8737,1.0000,0.2702,0.0135,1.0000
UCEs,chr1_21898_s,0.9012,1.0000,0.2472,0.1229,1.0000
UCEs,chr1_22333_s,0.8336,1.0000,0.2837,0.1754,1.0000
UCEs,chr1_22334_s,0.8355,1.0000,0.2899,0.2219,1.0000
UCEs,chr1_22423_s,0.8683,1.0000,0.2589,0.2894,1.0000
UCEs,chr1_22430_s,0.8478,1.0000,0.2662,0.0780,1.0000
UCEs,chr1_22454_s,0.8603,1.0000,0.2425,0.2279,1.0000
UCEs,chr1_23060_s,0.8952,1.0000,0.1942,0.3268,1.0000
UCEs,chr1_23280_s,0.8064,1.0000,0.3098,0.1829,1.0000
UCEs,chr1_235_s,0.8591,1.0000,0.2794,0.0135,1.0000
UCEs,chr1_23914_s,0.8478,1.0000,0.3223,0.0465,1.0000
UCEs,chr1_241_s,0.7660,1.0000,0.3367,0.1829,1.0000
UCEs,chr1_24625_s,0.5048,0.5232,0.4885,0.0000,1.0000
UCEs,chr1_24864_s,0.7716,1.0000,0.2973,0.1169,1.0000
UCEs,chr1_24978_s,0.9004,1.0000,0.1924,0.3523,1.0000
UCEs,chr1_25630_s,0.9282,1.0000,0.1597,0.4273,1.0000
UCEs,chr1_25663_s,0.8441,1.0000,0.2562,0.2144,1.0000
UCEs,chr1_25670_s,0.8751,1.0000,0.2113,0.2924,1.0000
UCEs,chr1_25676_s,0.7772,1.0000,0.3383,0.0000,1.0000
UCEs,chr1_25680_s,0.9528,0.9940,0.0643,0.8261,1.0000
UCEs,chr1_25698_s,0.8507,1.0000,0.2693,0.1919,1.0000
UCEs,chr1_25699_s,0.7921,0.9992,0.3189,0.0015,1.0000
UCEs,chr1_25_s,0.8638,1.0000,0.2780,0.0000,1.0000
UCEs,chr1_26257_s,0.7370,0.9902,0.3459,0.0015,1.0000
UCEs,chr1_26319_s,0.8816,1.0000,0.1908,0.3883,1.0000
UCEs,chr1_2746_s,0.7627,1.0000,0.3362,0.1829,1.0000
UCEs,chr1_27496_s,0.8427,1.0000,0.2475,0.3658,1.0000
UCEs,chr1_27498_s,0.8897,1.0000,0.2365,0.1454,1.0000
UCEs,chr1_27509_s,0.8798,1.0000,0.2126,0.2654,1.0000
UCEs,chr1_27546_s,0.8075,0.9985,0.2756,0.3133,1.0000
UCEs,chr1_27552_s,0.8317,1.0000,0.3240,0.1050,1.0000
UCEs,chr1_27598_s,0.6855,1.0000,0.3801,0.0735,1.0000
UCEs,chr1_27624_s,0.7980,1.0000,0.3483,0.1544,1.0000
UCEs,chr1_27635_s,0.8480,1.0000,0.2213,0.4228,1.0000
UCEs,chr1_27641_s,0.7509,0.9925,0.3743,0.0255,1.0000
UCEs,chr1_28097_s,0.7795,1.0000,0.3628,0.0015,1.0000
UCEs,chr1_28103_s,0.7790,0.9992,0.3470,0.0555,1.0000
UCEs,chr1_28343_s,0.8187,1.0000,0.3013,0.2009,1.0000
UCEs,chr1_28545_s,0.8689,1.0000,0.2125,0.3808,1.0000
UCEs,chr1_28634_s,0.9308,1.0000,0.1206,0.6087,1.0000
UCEs,chr1_28645_s,0.8628,1.0000,0.2310,0.3463,1.0000
UCEs,chr1_28648_s,0.8423,0.9992,0.2841,0.0255,1.0000
UCEs,chr1_28663_s,0.9026,1.0000,0.1489,0.5952,1.0000
UCEs,chr1_28671_s,0.7653,0.9880,0.3282,0.1439,1.0000
UCEs,chr1_28681_s,0.8155,1.0000,0.3152,0.0015,1.0000
UCEs,chr1_28684_s,0.8370,1.0000,0.2737,0.2579,1.0000
UCEs,chr1_28694_s,0.7916,1.0000,0.3249,0.1529,1.0000
UCEs,chr1_28709_s,0.8869,1.0000,0.2291,0.1739,1.0000
UCEs,chr1_28724_s,0.8753,1.0000,0.2805,0.1694,1.0000
UCEs,chr1_28726_s,0.8243,0.9932,0.2523,0.3028,1.0000
UCEs,chr1_28729_s,0.7664,0.9820,0.3259,0.0855,1.0000
UCEs,chr1_28752_s,0.7440,0.9850,0.3321,0.0000,1.0000
UCEs,chr1_28762_s,0.8761,1.0000,0.2575,0.1469,1.0000
UCEs,chr1_28784_s,0.8550,1.0000,0.2175,0.3133,1.0000
UCEs,chr1_28806_s,0.8140,1.0000,0.2689,0.2639,1.0000
UCEs,chr1_28809_s,0.9174,1.0000,0.2632,0.0450,1.0000
UCEs,chr1_28810_s,0.9083,1.0000,0.1955,0.3313,1.0000
UCEs,chr1_28829_s,0.8757,0.9978,0.2339,0.1769,1.0000
UCEs,chr1_28846_s,0.8887,1.0000,0.2181,0.3253,1.0000
UCEs,chr1_28895_s,0.5927,0.8028,0.4314,0.0015,1.0000
UCEs,chr1_292_s,0.8409,0.9970,0.2585,0.1349,1.0000
UCEs,chr1_29333_s,0.8094,1.0000,0.3052,0.0300,1.0000
UCEs,chr1_2976_s,0.8443,0.9955,0.2738,0.1964,1.0000
UCEs,chr1_29790_s,0.7937,1.0000,0.3365,0.0015,1.0000
UCEs,chr1_2979_s,0.9152,1.0000,0.1716,0.4468,1.0000
UCEs,chr1_29817_s,0.8426,0.9985,0.2491,0.3283,1.0000
UCEs,chr1_29824_s,0.8052,0.9992,0.3458,0.0000,1.0000
UCEs,chr1_29826_s,0.7396,1.0000,0.3692,0.1304,1.0000
UCEs,chr1_29835_s,0.8427,1.0000,0.2783,0.1814,1.0000
UCEs,chr1_29839_s,0.8437,0.9940,0.2311,0.3778,1.0000
UCEs,chr1_29865_s,0.8069,1.0000,0.2936,0.1784,1.0000
UCEs,chr1_29889_s,0.8712,0.9843,0.2738,0.0015,1.0000
UCEs,chr1_2988_s,0.8385,1.0000,0.2657,0.1034,1.0000
UCEs,chr1_29891_s,0.8990,1.0000,0.1680,0.4768,1.0000
UCEs,chr1_29898_s,0.8198,1.0000,0.3441,0.0000,1.0000
UCEs,chr1_29912_s,0.6455,1.0000,0.4507,0.0120,1.0000
UCEs,chr1_29922_s,0.9096,1.0000,0.2171,0.2309,1.0000
UCEs,chr1_29930_s,0.8857,0.9992,0.2414,0.1919,1.0000
UCEs,chr1_29934_s,0.8474,1.0000,0.2221,0.3463,1.0000
UCEs,chr1_29941_s,0.8115,1.0000,0.3014,0.0195,1.0000
UCEs,chr1_30061_s,0.8634,0.9835,0.2655,0.1154,1.0000
UCEs,chr1_30195_s,0.8057,1.0000,0.2795,0.2519,1.0000
UCEs,chr1_30549_s,0.9669,1.0000,0.0574,0.8066,1.0000
UCEs,chr1_30567_s,0.9277,1.0000,0.1289,0.5487,1.0000
UCEs,chr1_30577_s,0.7831,0.9992,0.3414,0.0000,1.0000
UCEs,chr1_30599_s,0.7743,0.9940,0.3524,0.0000,1.0000
UCEs,chr1_305_s,0.7856,0.9693,0.2767,0.2714,1.0000
UCEs,chr1_30607_s,0.8326,1.0000,0.3156,0.1379,1.0000
UCEs,chr1_306_s,0.8955,1.0000,0.2342,0.1754,1.0000
UCEs,chr1_31076_s,0.8502,1.0000,0.2867,0.0675,1.0000
UCEs,chr1_31083_s,0.7902,0.9850,0.3409,0.0000,1.0000
UCEs,chr1_31092_s,0.9237,1.0000,0.1633,0.4363,1.0000
UCEs,chr1_31094_s,0.9096,1.0000,0.1908,0.3133,1.0000
UCEs,chr1_31095_s,0.6847,0.9753,0.4007,0.0000,1.0000
UCEs,chr1_31654_s,0.8204,1.0000,0.3051,0.1754,1.0000
UCEs,chr1_31673_s,0.8946,0.9955,0.1958,0.3928,1.0000
UCEs,chr1_31677_s,0.9013,1.0000,0.2444,0.1469,1.0000
UCEs,chr1_31691_s,0.8424,1.0000,0.2461,0.2729,1.0000
UCEs,chr1_31765_s,0.8159,0.9490,0.2949,0.0015,1.0000
UCEs,chr1_31767_s,0.8557,1.0000,0.2581,0.1424,1.0000
UCEs,chr1_31783_s,0.7124,0.8568,0.3328,0.1004,1.0000
UCEs,chr1_31907_s,0.7316,0.9985,0.3490,0.1124,1.0000
UCEs,chr1_32194_s,0.8436,1.0000,0.2299,0.2264,1.0000
UCEs,chr1_32208_s,0.7694,1.0000,0.3057,0.1304,1.0000
UCEs,chr1_32211_s,0.8563,1.0000,0.2795,0.0540,1.0000
UCEs,chr1_32215_s,0.8591,1.0000,0.2545,0.1169,1.0000
UCEs,chr1_32225_s,0.8721,0.9498,0.1604,0.4663,1.0000
UCEs,chr1_32228_s,0.8729,1.0000,0.2178,0.2729,1.0000
UCEs,chr1_32232_s,0.9345,1.0000,0.2016,0.2669,1.0000
UCEs,chr1_32260_s,0.8711,1.0000,0.2245,0.2759,1.0000
UCEs,chr1_32263_s,0.8146,1.0000,0.3181,0.0330,1.0000
UCEs,chr1_32264_s,0.7965,1.0000,0.2889,0.3014,1.0000
UCEs,chr1_32266_s,0.8171,1.0000,0.2832,0.1754,1.0000
UCEs,chr1_32290_s,0.7921,1.0000,0.2844,0.1094,1.0000
UCEs,chr1_32294_s,0.7256,1.0000,0.4001,0.0000,1.0000
UCEs,chr1_32296_s,0.8513,1.0000,0.2840,0.0060,1.0000
UCEs,chr1_32297_s,0.8453,0.9790,0.2906,0.0000,1.0000
UCEs,chr1_32298_s,0.7696,1.0000,0.3924,0.0000,1.0000
UCEs,chr1_32299_s,0.8210,1.0000,0.3071,0.1784,1.0000
UCEs,chr1_322_s,0.8359,1.0000,0.3041,0.0795,1.0000
UCEs,chr1_32302_s,0.8476,1.0000,0.2559,0.3268,1.0000
UCEs,chr1_32309_s,0.7799,1.0000,0.3220,0.0015,1.0000
UCEs,chr1_32318_s,0.8128,0.9985,0.3109,0.0690,1.0000
UCEs,chr1_32325_s,0.8097,0.9985,0.2642,0.2819,1.0000
UCEs,chr1_32330_s,0.8348,0.9948,0.2884,0.0990,1.0000
UCEs,chr1_32333_s,0.8996,1.0000,0.2165,0.2729,1.0000
UCEs,chr1_32338_s,0.8863,1.0000,0.2090,0.4198,1.0000
UCEs,chr1_32356_s,0.7649,0.9992,0.3512,0.0420,1.0000
UCEs,chr1_32363_s,0.8807,1.0000,0.2068,0.3463,1.0000
UCEs,chr1_32364_s,0.8392,1.0000,0.3239,0.0585,1.0000
UCEs,chr1_32365_s,0.7452,0.9475,0.3157,0.1829,1.0000
UCEs,chr1_32366_s,0.7716,1.0000,0.3614,0.0150,1.0000
UCEs,chr1_32378_s,0.7796,1.0000,0.3677,0.0105,1.0000
UCEs,chr1_32398_s,0.8248,1.0000,0.2658,0.1199,1.0000
UCEs,chr1_32428_s,0.8837,1.0000,0.2390,0.1559,1.0000
UCEs,chr1_32446_s,0.7495,1.0000,0.3489,0.0000,1.0000
UCEs,chr1_32461_s,0.8598,1.0000,0.2826,0.0015,1.0000
UCEs,chr1_32597_s,0.6914,0.9985,0.4207,0.0000,1.0000
UCEs,chr1_327_s,0.8356,1.0000,0.2475,0.2429,1.0000
UCEs,chr1_33293_s,0.8186,1.0000,0.2971,0.0000,1.0000
UCEs,chr1_33507_s,0.9359,0.9985,0.1500,0.4723,1.0000
UCEs,chr1_33634_s,0.8055,0.9925,0.3042,0.0000,1.0000
UCEs,chr1_34066_s,0.8052,1.0000,0.3283,0.1574,1.0000
UCEs,chr1_34694_s,0.8500,0.9992,0.2755,0.2309,1.0000
UCEs,chr1_3469_s,0.7766,1.0000,0.3655,0.0000,1.0000
UCEs,chr1_34775_s,0.8633,1.0000,0.2742,0.1424,1.0000
UCEs,chr1_34776_s,0.6637,1.0000,0.4330,0.0000,1.0000
UCEs,chr1_35329_s,0.7052,1.0000,0.4231,0.0000,1.0000
UCEs,chr1_35342_s,0.8952,1.0000,0.2176,0.2519,1.0000
UCEs,chr1_35395_s,0.7791,1.0000,0.3591,0.0974,1.0000
UCEs,chr1_35396_s,0.8348,1.0000,0.3346,0.0645,1.0000
UCEs,chr1_35494_s,0.8762,1.0000,0.2202,0.3088,1.0000
UCEs,chr1_36035_s,0.7612,1.0000,0.3602,0.0675,1.0000
UCEs,chr1_36205_s,0.8350,0.9992,0.3072,0.0120,1.0000
UCEs,chr1_36490_s,0.9277,1.0000,0.1784,0.3568,1.0000
UCEs,chr1_367_s,0.8458,1.0000,0.2809,0.1934,1.0000
UCEs,chr1_3717_s,0.7614,0.9865,0.3771,0.0015,1.0000
UCEs,chr1_37895_s,0.8989,1.0000,0.2709,0.0465,1.0000
UCEs,chr1_37949_s,0.9159,1.0000,0.2275,0.2054,1.0000
UCEs,chr1_3813_s,0.9037,1.0000,0.1718,0.4258,1.0000
UCEs,chr1_382_s,0.9365,1.0000,0.0831,0.7886,1.0000
UCEs,chr1_38350_s,0.8993,1.0000,0.2653,0.0450,1.0000
UCEs,chr1_403_s,0.8007,1.0000,0.3482,0.0840,1.0000
UCEs,chr1_404_s,0.7781,1.0000,0.3369,0.0225,1.0000
UCEs,chr1_413_s,0.9424,1.0000,0.0990,0.7286,1.0000
UCEs,chr1_419_s,0.7687,0.9318,0.2947,0.1244,1.0000
UCEs,chr1_4396_s,0.8284,1.0000,0.3527,0.0000,1.0000
UCEs,chr1_448_s,0.7210,0.9985,0.3308,0.0765,1.0000
UCEs,chr1_454_s,0.9106,1.0000,0.2487,0.1664,1.0000
UCEs,chr1_455_s,0.9287,1.0000,0.1250,0.5772,1.0000
UCEs,chr1_458_s,0.8043,1.0000,0.3623,0.0300,1.0000
UCEs,chr1_461_s,0.7610,1.0000,0.3452,0.1199,1.0000
UCEs,chr1_462_s,0.8601,0.9992,0.2765,0.0795,1.0000
UCEs,chr1_468_s,0.8559,1.0000,0.3024,0.0000,1.0000
UCEs,chr1_4718_s,0.8989,1.0000,0.2250,0.2669,1.0000
UCEs,chr1_475_s,0.8677,1.0000,0.2104,0.4063,1.0000
UCEs,chr1_478_s,0.8928,0.9955,0.1629,0.4303,1.0000
UCEs,chr1_484_s,0.8420,1.0000,0.2542,0.2804,1.0000
UCEs,chr1_514_s,0.8794,1.0000,0.2362,0.2444,1.0000
UCEs,chr1_521_s,0.9147,1.0000,0.2254,0.1769,1.0000
UCEs,chr1_524_s,0.8376,1.0000,0.2698,0.1094,1.0000
UCEs,chr1_5260_s,0.8492,0.9970,0.2706,0.1334,1.0000
UCEs,chr1_5269_s,0.8406,1.0000,0.3189,0.0450,1.0000
UCEs,chr1_5275_s,0.8896,1.0000,0.2812,0.0000,1.0000
UCEs,chr1_5281_s,0.8235,0.9962,0.3153,0.1334,1.0000
UCEs,chr1_5292_s,0.8013,0.9955,0.3276,0.0855,1.0000
UCEs,chr1_5297_s,0.8236,0.9992,0.3231,0.0000,1.0000
UCEs,chr1_52_s,0.8961,0.9955,0.1656,0.4962,1.0000
UCEs,chr1_5316_s,0.7599,1.0000,0.3798,0.0225,1.0000
UCEs,chr1_5317_s,0.8173,1.0000,0.2561,0.2024,1.0000
UCEs,chr1_5319_s,0.8314,1.0000,0.2912,0.0615,1.0000
UCEs,chr1_5332_s,0.8390,1.0000,0.3070,0.1124,1.0000
UCEs,chr1_5334_s,0.8722,1.0000,0.2698,0.1214,1.0000
UCEs,chr1_5346_s,0.8108,1.0000,0.2825,0.1424,1.0000
UCEs,chr1_5348_s,0.8453,1.0000,0.3106,0.1094,1.0000
UCEs,chr1_5379_s,0.9024,1.0000,0.2039,0.4468,1.0000
UCEs,chr1_5389_s,0.8044,0.9865,0.2897,0.2699,1.0000
UCEs,chr1_539_s,0.8275,1.0000,0.2531,0.3014,1.0000
UCEs,chr1_5409_s,0.8066,1.0000,0.3300,0.0000,1.0000
UCEs,chr1_5411_s,0.8462,1.0000,0.2969,0.1769,1.0000
UCEs,chr1_5426_s,0.7988,1.0000,0.2795,0.2894,1.0000
UCEs,chr1_5433_s,0.7680,1.0000,0.3535,0.1454,1.0000
UCEs,chr1_5445_s,0.7859,1.0000,0.3178,0.1859,1.0000
UCEs,chr1_5452_s,0.8436,0.9978,0.3045,0.1664,1.0000
UCEs,chr1_5453_s,0.8663,1.0000,0.2384,0.2309,1.0000
UCEs,chr1_545_s,0.8339,1.0000,0.2818,0.1244,1.0000
UCEs,chr1_5466_s,0.7555,1.0000,0.3619,0.1379,1.0000
UCEs,chr1_5470_s,0.8656,1.0000,0.2350,0.3523,1.0000
UCEs,chr1_5509_s,0.8350,0.9985,0.2838,0.1889,1.0000
UCEs,chr1_5522_s,0.9167,1.0000,0.1716,0.5232,1.0000
UCEs,chr1_570_s,0.8310,1.0000,0.3062,0.0165,1.0000
UCEs,chr1_589_s,0.7624,1.0000,0.3985,0.0000,1.0000
UCEs,chr1_595_s,0.8547,1.0000,0.2900,0.0015,1.0000
UCEs,chr1_602_s,0.7621,1.0000,0.3945,0.0270,1.0000
UCEs,chr1_6051_s,0.8350,1.0000,0.2671,0.2534,1.0000
UCEs,chr1_6055_s,0.8653,1.0000,0.2241,0.2654,1.0000
UCEs,chr1_607_s,0.7749,0.9985,0.3437,0.0675,1.0000
UCEs,chr1_60_s,0.9207,1.0000,0.1788,0.3973,1.0000
UCEs,chr1_626_s,0.8038,1.0000,0.3556,0.0840,1.0000
UCEs,chr1_630_s,0.8886,1.0000,0.2162,0.2864,1.0000
UCEs,chr1_631_s,0.9210,1.0000,0.2085,0.2474,1.0000
UCEs,chr1_639_s,0.9274,1.0000,0.1545,0.4888,1.0000
UCEs,chr1_6400_s,0.8513,1.0000,0.2889,0.0000,1.0000
UCEs,chr1_641_s,0.8446,0.9985,0.2797,0.0510,1.0000
UCEs,chr1_655_s,0.9696,1.0000,0.0557,0.8036,1.0000
UCEs,chr1_659_s,0.8457,1.0000,0.3142,0.0480,1.0000
