TYPE,GENE,NTAX,ALEN,NPIP,NTAX_nogallus,ALEN_nogallus,NPIP_nogallus
CNEEs,mCE1725496,15,355,32,14,355,30
CNEEs,mCE1725611,15,324,29,14,324,27
CNEEs,mCE1725617,15,257,12,14,257,10
CNEEs,mCE1725630,14,280,19,13,280,14
CNEEs,mCE1725651,15,286,20,14,286,18
CNEEs,mCE1725713,15,359,5,14,359,5
CNEEs,mCE1725760,15,255,14,14,255,14
CNEEs,mCE1725768,14,392,23,13,392,22
CNEEs,mCE1725776,15,262,13,14,262,11
CNEEs,mCE1725778,15,298,19,14,298,16
CNEEs,mCE1725822,15,427,16,14,427,14
CNEEs,mCE1725836,15,483,50,14,483,42
CNEEs,mCE1725903,15,436,31,14,436,29
CNEEs,mCE1726002,15,272,19,14,272,15
CNEEs,mCE1726076,15,274,9,14,274,9
CNEEs,mCE1726108,15,469,36,14,469,31
CNEEs,mCE1726128,15,416,9,14,416,7
CNEEs,mCE1726140,14,728,8,13,728,8
CNEEs,mCE1726187,15,273,32,14,273,28
CNEEs,mCE1726210,15,380,20,14,380,20
CNEEs,mCE1726403,15,364,11,14,364,11
CNEEs,mCE1726477,14,465,12,13,465,10
CNEEs,mCE1726525,15,283,12,14,283,11
CNEEs,mCE1726534,15,393,21,14,393,20
CNEEs,mCE1726565,15,378,14,14,378,10
CNEEs,mCE1726571,15,285,23,14,285,23
CNEEs,mCE1726602,15,333,27,14,333,27
CNEEs,mCE1726603,15,331,5,14,331,5
CNEEs,mCE1726648,15,334,19,14,334,16
CNEEs,mCE1726989,15,254,6,14,254,5
CNEEs,mCE172790,15,335,31,14,335,28
CNEEs,mCE172802,15,319,30,14,319,28
CNEEs,mCE172822,15,691,44,14,691,42
CNEEs,mCE172830,15,267,19,14,267,18
CNEEs,mCE1729061,15,341,28,14,341,27
CNEEs,mCE1729068,15,287,15,14,287,11
CNEEs,mCE1729099,15,481,12,14,481,11
CNEEs,mCE1729109,15,363,25,14,363,21
CNEEs,mCE1729119,15,259,17,14,259,14
CNEEs,mCE1729133,15,428,18,14,428,16
CNEEs,mCE1729193,15,273,10,14,273,9
CNEEs,mCE1729286,15,272,15,14,272,13
CNEEs,mCE1729310,15,326,15,14,326,14
CNEEs,mCE1729322,15,354,12,14,354,12
CNEEs,mCE1730175,15,326,66,14,326,64
CNEEs,mCE1730565,15,303,22,14,303,22
CNEEs,mCE1730950,15,314,13,14,314,12
CNEEs,mCE1730963,15,311,17,14,311,13
CNEEs,mCE173211,15,503,45,14,503,44
CNEEs,mCE1732114,15,462,18,14,462,15
CNEEs,mCE1732213,15,393,26,14,393,22
CNEEs,mCE1732236,15,312,12,14,312,11
CNEEs,mCE1732247,15,316,8,14,316,8
CNEEs,mCE1732263,15,253,10,14,253,8
CNEEs,mCE1732275,15,375,24,14,375,21
CNEEs,mCE1732282,15,506,30,14,506,26
CNEEs,mCE1732327,15,281,17,14,281,16
CNEEs,mCE1732330,15,323,15,14,323,14
CNEEs,mCE1732341,15,322,13,14,322,13
CNEEs,mCE1732361,15,321,19,14,321,16
CNEEs,mCE1732372,15,425,22,14,425,21
CNEEs,mCE1732388,15,293,24,14,293,23
CNEEs,mCE1732403,15,289,16,14,289,13
CNEEs,mCE1732513,15,263,12,14,263,12
CNEEs,mCE1732540,15,373,30,14,373,29
CNEEs,mCE1732595,15,252,16,14,252,14
CNEEs,mCE1732626,15,309,23,14,309,23
CNEEs,mCE1732673,15,279,7,14,279,7
CNEEs,mCE1732684,15,599,47,14,599,43
CNEEs,mCE1732909,15,337,13,14,337,12
CNEEs,mCE173299,15,272,30,14,272,29
CNEEs,mCE173318,15,425,27,14,425,24
CNEEs,mCE173327,15,526,30,14,526,30
CNEEs,mCE173331,15,265,12,14,265,11
CNEEs,mCE173361,15,260,21,14,260,20
CNEEs,mCE1734539,15,487,46,14,487,43
CNEEs,mCE1735570,15,302,22,14,302,18
CNEEs,mCE1735617,14,372,27,13,372,22
CNEEs,mCE1735707,15,342,4,14,342,4
CNEEs,mCE1735733,15,451,18,14,451,14
CNEEs,mCE1735735,15,259,33,14,259,32
CNEEs,mCE1735803,14,519,16,13,519,10
CNEEs,mCE1735805,14,277,24,13,277,21
CNEEs,mCE1735816,14,429,26,13,429,24
CNEEs,mCE1735998,15,298,14,14,298,12
CNEEs,mCE1736022,15,353,29,14,353,27
CNEEs,mCE1736072,15,446,25,14,446,22
CNEEs,mCE173610,15,283,15,14,283,15
CNEEs,mCE1736151,15,306,13,14,306,10
CNEEs,mCE1736218,15,329,14,14,329,13
CNEEs,mCE1736227,15,259,9,14,259,5
CNEEs,mCE1736248,15,313,12,14,313,11
CNEEs,mCE173660,15,450,12,14,450,12
CNEEs,mCE1737172,15,385,23,14,385,22
CNEEs,mCE1737196,15,350,22,14,350,22
CNEEs,mCE1737219,15,480,26,14,480,24
CNEEs,mCE173728,15,328,17,14,328,14
CNEEs,mCE1737302,14,427,31,13,427,30
CNEEs,mCE1737305,14,286,17,13,286,12
CNEEs,mCE173731,15,320,31,14,320,29
CNEEs,mCE1737314,15,256,11,14,256,8
CNEEs,mCE1737322,15,266,16,14,266,15
CNEEs,mCE1737396,15,255,5,14,255,4
CNEEs,mCE17374,15,290,19,14,290,19
CNEEs,mCE1737411,15,323,41,14,323,39
CNEEs,mCE1737436,15,358,47,14,358,46
CNEEs,mCE1737450,14,325,44,13,325,43
CNEEs,mCE1738014,15,278,28,14,278,24
CNEEs,mCE1738035,15,415,87,14,415,87
CNEEs,mCE1738060,15,509,67,14,509,66
CNEEs,mCE1739251,15,269,33,14,269,30
CNEEs,mCE1739259,15,283,15,14,283,13
CNEEs,mCE1739273,15,502,22,14,502,21
CNEEs,mCE1739614,15,298,11,14,298,11
CNEEs,mCE1742098,15,484,9,14,484,6
CNEEs,mCE1742101,15,289,12,14,289,11
CNEEs,mCE1743738,15,349,22,14,349,22
CNEEs,mCE1743748,15,316,25,14,316,21
CNEEs,mCE1743767,15,290,18,14,290,17
CNEEs,mCE1743945,14,415,13,13,415,10
CNEEs,mCE1744674,15,304,9,14,304,8
CNEEs,mCE1744683,14,377,23,13,377,20
CNEEs,mCE1744725,15,478,29,14,478,29
CNEEs,mCE1744773,15,374,29,14,374,22
CNEEs,mCE1744942,15,300,22,14,300,19
CNEEs,mCE1744953,15,268,35,14,268,32
CNEEs,mCE1745024,15,412,21,14,412,20
CNEEs,mCE1745129,15,319,19,14,319,18
CNEEs,mCE1745398,15,312,30,14,312,26
CNEEs,mCE1745577,15,340,21,14,340,18
CNEEs,mCE1745780,15,300,38,14,300,31
CNEEs,mCE1745787,15,342,27,14,342,24
CNEEs,mCE1745803,15,425,19,14,425,18
CNEEs,mCE1745806,15,562,35,14,562,32
CNEEs,mCE1745844,15,271,13,14,271,12
CNEEs,mCE1745915,15,308,8,14,308,7
CNEEs,mCE1745916,14,397,27,13,397,24
CNEEs,mCE1745958,15,439,21,14,439,18
CNEEs,mCE1745966,15,298,25,14,298,18
CNEEs,mCE1745973,15,359,30,14,359,27
CNEEs,mCE1745997,15,438,18,14,438,16
CNEEs,mCE1746104,15,490,25,14,490,22
CNEEs,mCE1746135,15,276,10,14,276,9
CNEEs,mCE1746139,15,353,27,14,353,24
CNEEs,mCE1746164,15,334,28,14,334,25
CNEEs,mCE1746169,14,438,20,13,438,16
CNEEs,mCE1746205,15,290,14,14,290,13
CNEEs,mCE1746340,15,424,13,14,424,10
CNEEs,mCE1746358,14,279,15,13,279,13
CNEEs,mCE1746387,15,302,28,14,302,27
CNEEs,mCE1746407,15,286,15,14,286,15
CNEEs,mCE1746447,14,422,12,13,422,12
CNEEs,mCE1746493,15,496,57,14,496,52
CNEEs,mCE1746539,15,459,15,14,459,12
CNEEs,mCE1746578,15,305,29,14,305,27
CNEEs,mCE1746588,15,308,14,14,308,13
CNEEs,mCE1746632,15,353,22,14,353,19
CNEEs,mCE1746681,15,316,10,14,316,9
CNEEs,mCE1747085,15,356,13,14,356,11
CNEEs,mCE1747301,15,283,8,14,283,7
CNEEs,mCE1747324,14,370,28,13,370,26
CNEEs,mCE1747352,15,656,14,14,656,13
CNEEs,mCE1747357,15,292,19,14,292,18
CNEEs,mCE1747363,15,271,10,14,271,9
CNEEs,mCE1747453,15,345,19,14,345,15
CNEEs,mCE1747531,15,300,11,14,300,9
CNEEs,mCE1747561,14,344,19,13,344,17
CNEEs,mCE1747580,15,312,8,14,312,7
CNEEs,mCE1747596,15,312,32,14,312,30
CNEEs,mCE1747617,15,296,28,14,296,28
CNEEs,mCE1747626,15,274,24,14,274,22
CNEEs,mCE1747647,15,300,22,14,300,20
CNEEs,mCE1747681,15,763,125,14,763,105
CNEEs,mCE1747748,15,513,10,14,513,9
CNEEs,mCE1747776,15,330,16,14,330,16
CNEEs,mCE1747779,15,328,9,14,328,8
CNEEs,mCE1747783,15,288,10,14,288,8
CNEEs,mCE1747857,14,524,21,13,524,19
CNEEs,mCE1747870,15,298,18,14,298,17
CNEEs,mCE1747918,15,261,17,14,261,15
CNEEs,mCE1747927,15,283,15,14,283,13
CNEEs,mCE1747958,14,257,7,13,257,6
CNEEs,mCE1748000,14,317,20,13,317,18
CNEEs,mCE1748164,15,273,14,14,273,13
CNEEs,mCE1749457,15,280,14,14,280,12
CNEEs,mCE1749489,15,264,29,14,264,21
CNEEs,mCE1749504,15,335,8,14,335,5
CNEEs,mCE1749551,15,361,16,14,361,16
CNEEs,mCE1749567,15,267,11,14,267,11
CNEEs,mCE1749634,15,320,29,14,320,28
CNEEs,mCE1749870,15,796,51,14,796,49
CNEEs,mCE1749875,15,390,23,14,390,18
CNEEs,mCE1750872,15,595,16,14,595,15
CNEEs,mCE1750890,15,381,16,14,381,14
CNEEs,mCE1750940,15,357,13,14,357,10
CNEEs,mCE1751629,15,374,12,14,374,10
CNEEs,mCE1751729,15,349,34,14,349,32
CNEEs,mCE1751730,15,268,19,14,268,19
CNEEs,mCE1751736,15,309,18,14,309,18
CNEEs,mCE1751753,15,333,16,14,333,15
CNEEs,mCE1751761,15,430,17,14,430,14
CNEEs,mCE1751769,15,313,50,14,313,44
CNEEs,mCE1751773,15,252,9,14,252,8
CNEEs,mCE1751774,15,375,25,14,375,18
CNEEs,mCE1751783,15,397,16,14,397,12
CNEEs,mCE1751788,15,279,5,14,279,5
CNEEs,mCE1751819,15,427,13,14,427,12
CNEEs,mCE1751867,15,314,30,14,314,28
CNEEs,mCE1751896,15,322,15,14,322,14
CNEEs,mCE1752151,15,357,32,14,357,30
CNEEs,mCE1752180,15,472,17,14,472,15
CNEEs,mCE1752181,15,287,14,14,287,14
CNEEs,mCE1752194,15,489,10,14,489,10
CNEEs,mCE175240,15,513,27,14,513,26
CNEEs,mCE1752961,15,325,17,14,325,17
CNEEs,mCE1753020,15,335,32,14,335,30
CNEEs,mCE1753543,15,320,21,14,320,20
CNEEs,mCE1753554,15,266,15,14,266,14
CNEEs,mCE1753610,15,329,16,14,329,14
CNEEs,mCE1753613,15,492,15,14,492,15
CNEEs,mCE1753671,15,346,12,14,346,12
CNEEs,mCE1753744,15,292,9,14,292,7
CNEEs,mCE1753862,15,521,32,14,521,28
CNEEs,mCE1753893,15,517,36,14,517,35
CNEEs,mCE175395,15,277,18,14,277,15
CNEEs,mCE1753976,15,293,12,14,293,11
CNEEs,mCE175473,15,319,21,14,319,20
CNEEs,mCE17548,15,276,12,14,276,12
CNEEs,mCE1754883,15,451,33,14,451,30
CNEEs,mCE1754885,15,378,36,14,378,32
CNEEs,mCE1755002,15,323,20,14,323,18
CNEEs,mCE175583,15,278,8,14,278,7
CNEEs,mCE175705,15,271,13,14,271,11
CNEEs,mCE1758197,15,282,13,14,282,12
CNEEs,mCE1758240,15,263,26,14,263,23
CNEEs,mCE1758250,15,609,12,14,609,11
CNEEs,mCE1758270,15,532,19,14,532,17
CNEEs,mCE1758278,15,344,15,14,344,12
CNEEs,mCE1758291,15,296,8,14,296,7
CNEEs,mCE1758299,15,341,16,14,341,16
CNEEs,mCE175850,15,319,19,14,319,18
CNEEs,mCE1758504,15,311,19,14,311,18
CNEEs,mCE1758506,14,291,31,13,291,31
CNEEs,mCE1758531,15,367,42,14,367,37
CNEEs,mCE1758872,15,293,26,14,293,24
CNEEs,mCE1758895,15,270,14,14,270,14
CNEEs,mCE1758913,14,270,24,13,270,22
CNEEs,mCE1758921,15,284,32,14,284,29
CNEEs,mCE1758989,15,418,35,14,418,30
CNEEs,mCE1759082,15,454,31,14,454,29
CNEEs,mCE1759096,15,343,32,14,343,30
CNEEs,mCE1759099,15,341,19,14,341,18
CNEEs,mCE175910,15,333,13,14,333,13
CNEEs,mCE1759110,15,269,16,14,269,16
CNEEs,mCE1759123,15,295,23,14,295,22
CNEEs,mCE1759133,15,305,30,14,305,30
CNEEs,mCE1759147,15,303,27,14,303,22
CNEEs,mCE1759194,15,450,6,14,450,6
CNEEs,mCE1759198,15,461,16,14,461,16
CNEEs,mCE175929,15,708,31,14,708,28
CNEEs,mCE1759572,15,313,6,14,313,4
CNEEs,mCE1759633,15,460,60,14,460,52
CNEEs,mCE17640,15,330,18,14,330,17
CNEEs,mCE1764658,15,270,17,14,270,15
CNEEs,mCE1764767,15,298,24,14,298,19
CNEEs,mCE1765485,14,579,6,13,579,6
CNEEs,mCE1766052,15,277,8,14,277,7
CNEEs,mCE1766063,15,307,20,14,307,20
CNEEs,mCE1766128,15,400,18,14,400,18
CNEEs,mCE1766149,15,800,55,14,800,45
CNEEs,mCE1766164,15,301,17,14,301,15
CNEEs,mCE1766183,15,259,17,14,259,16
CNEEs,mCE1766202,14,297,11,13,297,10
CNEEs,mCE1766214,15,377,19,14,377,16
CNEEs,mCE1766226,15,377,8,14,377,7
CNEEs,mCE1766262,15,382,14,14,382,13
CNEEs,mCE1766279,15,341,25,14,341,23
CNEEs,mCE1766349,15,496,35,14,496,32
CNEEs,mCE1766358,15,377,14,14,377,13
CNEEs,mCE1766375,15,387,20,14,387,19
CNEEs,mCE1766396,15,296,13,14,296,13
CNEEs,mCE1766403,15,357,6,14,357,6
CNEEs,mCE1766448,15,702,26,14,702,23
CNEEs,mCE1766458,15,587,25,14,587,20
CNEEs,mCE1768137,15,405,17,14,405,16
CNEEs,mCE176944,15,286,21,14,286,19
CNEEs,mCE176981,15,445,24,14,445,22
CNEEs,mCE176988,14,298,15,13,298,13
CNEEs,mCE177038,15,265,7,14,265,7
CNEEs,mCE1770436,15,295,10,14,295,9
CNEEs,mCE1771081,15,275,11,14,275,11
CNEEs,mCE1771409,14,297,17,13,297,13
CNEEs,mCE1771667,15,422,29,14,422,27
CNEEs,mCE1771995,15,290,6,14,290,6
CNEEs,mCE177237,15,314,22,14,314,19
CNEEs,mCE177243,15,478,12,14,478,9
CNEEs,mCE177248,15,303,12,14,303,10
CNEEs,mCE1772648,14,253,15,13,253,14
CNEEs,mCE177277,15,335,20,14,335,17
CNEEs,mCE1772813,15,324,7,14,324,7
CNEEs,mCE1772821,15,276,15,14,276,12
CNEEs,mCE1772846,15,293,16,14,293,14
CNEEs,mCE1772993,15,264,14,14,264,14
CNEEs,mCE1773053,14,336,15,13,336,12
CNEEs,mCE177444,15,642,49,14,642,48
CNEEs,mCE177551,15,307,17,14,307,14
CNEEs,mCE177562,15,363,19,14,363,17
CNEEs,mCE177580,15,261,19,14,261,17
CNEEs,mCE177587,15,292,6,14,292,5
CNEEs,mCE1775999,15,312,27,14,312,24
CNEEs,mCE177600,15,383,33,14,383,30
CNEEs,mCE1776049,15,457,15,14,457,14
CNEEs,mCE1776151,15,313,8,14,313,8
CNEEs,mCE1776161,15,476,12,14,476,11
CNEEs,mCE1776171,15,280,8,14,280,7
CNEEs,mCE1776178,15,469,7,14,469,7
CNEEs,mCE177636,15,260,22,14,260,18
CNEEs,mCE1777488,15,315,13,14,315,13
CNEEs,mCE177783,15,497,19,14,497,17
CNEEs,mCE1778721,15,263,20,14,263,19
CNEEs,mCE1778936,15,285,20,14,285,20
CNEEs,mCE177949,15,497,27,14,497,22
CNEEs,mCE1779583,15,475,32,14,475,32
CNEEs,mCE1779596,14,311,8,13,311,8
CNEEs,mCE1779663,15,359,6,14,359,5
CNEEs,mCE1779714,15,464,9,14,464,4
CNEEs,mCE1779740,15,298,17,14,298,15
CNEEs,mCE1779788,15,322,19,14,322,17
CNEEs,mCE1779791,15,413,8,14,413,6
CNEEs,mCE1779816,14,363,27,13,363,26
CNEEs,mCE1779845,15,264,6,14,264,6
CNEEs,mCE1779852,15,306,29,14,306,25
CNEEs,mCE1779857,15,270,17,14,270,16
CNEEs,mCE1779889,15,348,10,14,348,9
CNEEs,mCE1779891,15,321,6,14,321,6
CNEEs,mCE1779932,15,286,15,14,286,14
CNEEs,mCE1779941,15,426,35,14,426,34
CNEEs,mCE1779958,15,276,16,14,276,13
CNEEs,mCE1779994,15,524,78,14,524,78
CNEEs,mCE1780026,15,362,85,14,362,85
CNEEs,mCE1780030,15,397,29,14,397,29
CNEEs,mCE1780110,15,314,23,14,314,20
CNEEs,mCE1781488,14,598,53,13,598,47
CNEEs,mCE1782704,15,281,20,14,281,19
CNEEs,mCE178301,15,256,15,14,256,14
CNEEs,mCE178322,15,270,10,14,270,10
CNEEs,mCE178331,15,340,16,14,340,14
CNEEs,mCE178434,15,306,14,14,306,13
CNEEs,mCE1785610,15,1005,25,14,1005,23
CNEEs,mCE1786102,14,353,29,13,353,29
CNEEs,mCE1786639,15,441,6,14,441,6
CNEEs,mCE178675,15,504,55,14,504,51
CNEEs,mCE1786769,15,255,12,14,255,12
CNEEs,mCE1786977,15,272,19,14,272,16
CNEEs,mCE1787010,15,307,14,14,307,13
CNEEs,mCE1787054,15,360,7,14,360,7
CNEEs,mCE1787059,15,301,12,14,301,10
CNEEs,mCE1787104,15,295,11,14,295,11
CNEEs,mCE1787154,15,274,8,14,274,8
CNEEs,mCE1787186,15,292,14,14,292,13
CNEEs,mCE1787211,15,276,9,14,276,8
CNEEs,mCE1787252,15,285,15,14,285,14
CNEEs,mCE178729,15,331,19,14,331,17
CNEEs,mCE1787317,15,339,7,14,339,6
CNEEs,mCE1787326,15,652,21,14,652,19
CNEEs,mCE1787345,15,378,7,14,378,6
CNEEs,mCE1787408,14,275,22,13,275,19
CNEEs,mCE1787409,14,361,7,13,361,5
CNEEs,mCE1788102,14,256,20,13,256,18
CNEEs,mCE178877,15,403,25,14,403,23
CNEEs,mCE178879,15,376,28,14,376,28
CNEEs,mCE178883,15,402,8,14,402,8
CNEEs,mCE1789933,14,328,35,13,328,33
CNEEs,mCE1789956,15,342,25,14,342,24
CNEEs,mCE1791055,15,280,26,14,280,24
CNEEs,mCE1791152,15,272,10,14,272,5
CNEEs,mCE1791265,14,300,19,13,300,18
CNEEs,mCE1791507,15,254,15,14,254,15
CNEEs,mCE1791547,14,262,8,13,262,6
CNEEs,mCE1791557,15,317,20,14,317,18
CNEEs,mCE1791598,15,314,14,14,314,10
CNEEs,mCE1791772,15,273,16,14,273,16
CNEEs,mCE1792317,15,268,33,14,268,31
CNEEs,mCE1792343,15,472,26,14,472,23
CNEEs,mCE1792354,15,517,24,14,517,24
CNEEs,mCE1792446,15,358,36,14,358,34
CNEEs,mCE1792475,15,456,48,14,456,45
CNEEs,mCE1792493,15,261,16,14,261,16
CNEEs,mCE1792509,15,330,26,14,330,23
CNEEs,mCE1792516,15,382,24,14,382,22
CNEEs,mCE1792522,15,353,40,14,353,37
CNEEs,mCE1792534,15,272,19,14,272,18
CNEEs,mCE1792545,15,295,27,14,295,27
CNEEs,mCE1792572,14,334,32,13,334,29
CNEEs,mCE1792588,15,327,25,14,327,23
CNEEs,mCE1792656,15,356,21,14,356,17
CNEEs,mCE1792677,14,355,15,13,355,12
CNEEs,mCE1792683,15,284,36,14,284,36
CNEEs,mCE1792704,15,313,21,14,313,20
CNEEs,mCE1792710,15,400,23,14,400,23
CNEEs,mCE179281,15,270,18,14,270,18
CNEEs,mCE179285,15,262,16,14,262,14
CNEEs,mCE1792852,15,354,32,14,354,32
CNEEs,mCE179296,15,290,4,14,290,4
CNEEs,mCE1793123,15,377,21,14,377,21
CNEEs,mCE1793146,15,321,6,14,321,6
CNEEs,mCE1793601,14,331,14,13,331,14
CNEEs,mCE1793623,15,342,65,14,342,61
CNEEs,mCE179389,14,404,40,13,404,37
CNEEs,mCE1794457,15,414,21,14,414,19
CNEEs,mCE1794536,15,439,19,14,439,17
CNEEs,mCE1794598,14,273,12,13,273,9
CNEEs,mCE1794632,15,288,11,14,288,9
CNEEs,mCE1795431,15,293,11,14,293,9
CNEEs,mCE1795820,15,273,27,14,273,25
CNEEs,mCE1797415,14,350,6,13,350,6
CNEEs,mCE180160,14,553,45,13,553,41
CNEEs,mCE180226,15,343,11,14,343,11
CNEEs,mCE1803112,15,268,26,14,268,26
CNEEs,mCE1806307,15,278,27,14,278,27
CNEEs,mCE1806404,15,318,57,14,318,57
CNEEs,mCE180766,15,402,18,14,402,17
CNEEs,mCE1807837,15,290,31,14,290,31
CNEEs,mCE1807972,15,326,23,14,326,22
CNEEs,mCE1808070,15,287,9,14,287,9
CNEEs,mCE1808098,15,276,24,14,276,22
CNEEs,mCE1808342,15,331,16,14,331,15
CNEEs,mCE1808447,15,275,26,14,275,26
CNEEs,mCE180855,15,273,4,14,273,4
CNEEs,mCE1808658,15,325,11,14,325,9
CNEEs,mCE1808706,15,285,68,14,285,66
CNEEs,mCE180878,15,344,18,14,344,15
CNEEs,mCE180880,15,337,22,14,337,20
CNEEs,mCE1809904,15,282,12,14,282,12
CNEEs,mCE181086,14,299,27,13,299,26
CNEEs,mCE1810863,15,275,14,14,275,11
CNEEs,mCE1810869,15,333,22,14,333,21
CNEEs,mCE1810906,15,449,13,14,449,12
CNEEs,mCE1811281,15,326,9,14,326,9
CNEEs,mCE1811302,15,412,8,14,412,8
CNEEs,mCE1811314,15,304,43,14,304,40
CNEEs,mCE1811337,15,290,19,14,290,18
CNEEs,mCE1811353,15,276,48,14,276,45
CNEEs,mCE1811355,15,278,12,14,278,11
CNEEs,mCE1811380,15,378,3,14,378,2
CNEEs,mCE1811409,15,1164,34,14,1164,32
CNEEs,mCE1811637,15,261,5,14,261,3
CNEEs,mCE1811653,15,264,19,14,264,18
CNEEs,mCE1811697,14,416,14,13,416,14
CNEEs,mCE1811755,15,293,3,14,293,3
CNEEs,mCE1811784,15,293,8,14,293,8
CNEEs,mCE1811915,15,337,5,14,337,5
CNEEs,mCE1811948,15,319,6,14,319,5
CNEEs,mCE1811991,15,276,17,14,276,17
CNEEs,mCE1812044,15,318,8,14,318,6
CNEEs,mCE1812067,15,467,8,14,467,7
CNEEs,mCE1812183,15,282,21,14,282,21
CNEEs,mCE1812232,15,278,8,14,278,6
CNEEs,mCE1812291,15,626,19,14,626,17
CNEEs,mCE1814807,15,278,15,14,278,15
CNEEs,mCE1814885,15,268,11,14,268,10
CNEEs,mCE1814974,14,383,26,13,383,23
CNEEs,mCE181673,15,407,19,14,407,18
CNEEs,mCE1816929,15,274,14,14,274,14
CNEEs,mCE181709,15,301,10,14,301,10
CNEEs,mCE1817284,15,315,21,14,315,19
CNEEs,mCE1817342,15,349,10,14,349,10
CNEEs,mCE1817392,15,360,32,14,360,31
CNEEs,mCE1817445,15,326,10,14,326,10
CNEEs,mCE181865,15,415,19,14,415,19
CNEEs,mCE1819242,15,259,17,14,259,15
CNEEs,mCE1819256,15,394,8,14,394,6
CNEEs,mCE1819305,15,257,5,14,257,5
CNEEs,mCE1819759,15,311,11,14,311,10
CNEEs,mCE1821779,15,409,17,14,409,15
CNEEs,mCE1822949,14,411,18,13,411,18
CNEEs,mCE1823547,15,358,5,14,358,3
CNEEs,mCE1823548,15,646,36,14,646,33
CNEEs,mCE182617,15,290,11,14,290,11
CNEEs,mCE1827277,15,258,7,14,258,6
CNEEs,mCE1831387,15,283,2,14,283,2
CNEEs,mCE1832808,15,302,27,14,302,24
CNEEs,mCE1833491,15,344,10,14,344,10
CNEEs,mCE1833544,15,424,37,14,424,31
CNEEs,mCE1833732,15,439,25,14,439,20
CNEEs,mCE1833904,15,266,8,14,266,8
CNEEs,mCE183411,15,255,22,14,255,19
CNEEs,mCE1834950,15,261,6,14,261,5
CNEEs,mCE18356,15,267,20,14,267,17
CNEEs,mCE1835640,15,424,26,14,424,25
CNEEs,mCE1835831,15,259,23,14,259,20
CNEEs,mCE183614,15,295,20,14,295,16
CNEEs,mCE183731,15,298,28,14,298,24
CNEEs,mCE183737,15,329,30,14,329,29
CNEEs,mCE1839361,15,332,12,14,332,11
CNEEs,mCE1839395,15,302,6,14,302,6
CNEEs,mCE1839644,15,275,13,14,275,11
CNEEs,mCE1839663,15,262,8,14,262,8
CNEEs,mCE1839679,15,393,14,14,393,12
CNEEs,mCE1840709,15,278,17,14,278,16
CNEEs,mCE1840769,15,315,13,14,315,13
CNEEs,mCE1840834,15,295,2,14,295,2
CNEEs,mCE184454,15,363,9,14,363,8
CNEEs,mCE1844979,15,329,11,14,329,10
CNEEs,mCE1846084,15,322,4,14,322,4
CNEEs,mCE1846285,15,1131,30,14,1131,24
CNEEs,mCE1846370,15,254,17,14,254,17
CNEEs,mCE1846411,15,343,17,14,343,17
CNEEs,mCE1846471,15,396,36,14,396,35
CNEEs,mCE1846472,15,359,8,14,359,8
CNEEs,mCE1846548,15,481,20,14,481,17
CNEEs,mCE1846582,15,444,36,14,444,35
CNEEs,mCE1846635,15,393,33,14,393,27
CNEEs,mCE1846696,14,251,11,13,251,11
CNEEs,mCE1846712,15,454,17,14,454,14
CNEEs,mCE1846726,15,341,5,14,341,3
CNEEs,mCE1846756,15,382,15,14,382,15
CNEEs,mCE1846944,14,332,19,13,332,19
CNEEs,mCE1846951,15,369,36,14,369,36
CNEEs,mCE1847072,15,360,10,14,360,9
CNEEs,mCE18472,15,291,13,14,291,9
CNEEs,mCE184765,15,293,25,14,293,22
CNEEs,mCE184840,15,320,20,14,320,17
CNEEs,mCE184934,14,263,15,13,263,13
CNEEs,mCE18499,15,367,16,14,367,13
CNEEs,mCE1852751,15,624,10,14,624,8
CNEEs,mCE1853885,15,377,13,14,377,11
CNEEs,mCE1855880,15,298,16,14,298,9
CNEEs,mCE1856112,14,372,11,13,372,10
CNEEs,mCE1856172,15,369,8,14,369,7
CNEEs,mCE1856194,15,308,10,14,308,9
CNEEs,mCE1856229,14,345,13,13,345,11
CNEEs,mCE1856255,15,312,27,14,312,27
CNEEs,mCE18608,15,271,10,14,271,8
CNEEs,mCE1861610,15,404,25,14,404,23
CNEEs,mCE1861995,15,287,10,14,287,7
CNEEs,mCE18620,15,432,25,14,432,23
CNEEs,mCE1862320,15,292,20,14,292,17
CNEEs,mCE1862339,14,306,7,13,306,7
CNEEs,mCE1862618,15,266,24,14,266,22
CNEEs,mCE1862820,15,348,8,14,348,7
CNEEs,mCE1862843,15,286,25,14,286,25
CNEEs,mCE18633,15,480,12,14,480,11
CNEEs,mCE1863918,15,276,18,14,276,15
CNEEs,mCE186457,14,429,75,13,429,72
CNEEs,mCE1864744,15,405,19,14,405,19
CNEEs,mCE1864821,14,730,110,13,730,93
CNEEs,mCE1864864,15,277,6,14,277,5
CNEEs,mCE1864879,15,267,21,14,267,20
CNEEs,mCE1864903,15,421,12,14,421,10
CNEEs,mCE1864988,15,509,8,14,509,8
CNEEs,mCE1865040,15,276,16,14,276,15
CNEEs,mCE1865274,15,311,6,14,311,5
CNEEs,mCE1865287,15,313,13,14,313,12
CNEEs,mCE1865446,15,268,15,14,268,15
CNEEs,mCE1865947,15,265,4,14,265,4
CNEEs,mCE186668,14,290,24,13,290,21
CNEEs,mCE1869282,15,295,13,14,295,12
CNEEs,mCE1869594,15,298,4,14,298,3
CNEEs,mCE18702,15,399,41,14,399,38
