TYPE,GENE,NTAX,ALEN,NPIP,NTAX_nogallus,ALEN_nogallus,NPIP_nogallus
UCEs,chr1_34776_s,15,2263,286,14,2263,272
UCEs,chr1_35329_s,14,2282,300,13,2282,265
UCEs,chr1_35342_s,14,2515,549,13,2515,510
UCEs,chr1_35395_s,14,2974,719,13,2974,708
UCEs,chr1_35396_s,15,2538,427,14,2538,397
UCEs,chr1_35494_s,15,2406,559,14,2406,501
UCEs,chr1_36035_s,14,2409,410,13,2409,397
UCEs,chr1_36205_s,15,2365,457,14,2365,433
UCEs,chr1_36490_s,15,2231,274,14,2231,271
UCEs,chr1_367_s,15,2743,511,14,2743,503
UCEs,chr1_3717_s,15,2237,193,14,2237,186
UCEs,chr1_37895_s,14,2271,452,13,2271,408
UCEs,chr1_37949_s,14,2308,327,13,2308,304
UCEs,chr1_3813_s,15,2821,609,14,2821,580
UCEs,chr1_382_s,15,2626,536,14,2626,478
UCEs,chr1_38350_s,15,2412,353,14,2412,318
UCEs,chr1_403_s,14,3606,524,13,3606,481
UCEs,chr1_404_s,15,3294,664,14,3294,601
UCEs,chr1_413_s,15,2491,545,14,2491,490
UCEs,chr1_419_s,13,3586,650,12,3586,555
UCEs,chr1_4396_s,14,2238,298,13,2238,270
UCEs,chr1_448_s,14,2702,363,13,2702,353
UCEs,chr1_454_s,13,2550,364,12,2550,336
UCEs,chr1_455_s,15,2198,390,14,2198,358
UCEs,chr1_458_s,14,2304,344,13,2304,322
UCEs,chr1_461_s,15,2425,437,14,2425,409
UCEs,chr1_462_s,15,2684,397,14,2684,355
UCEs,chr1_468_s,14,3275,889,13,3275,851
UCEs,chr1_4718_s,15,2316,366,14,2316,340
UCEs,chr1_475_s,14,2408,583,13,2408,504
UCEs,chr1_478_s,15,2270,271,14,2270,253
UCEs,chr1_484_s,14,2238,686,13,2238,663
UCEs,chr1_514_s,14,3741,516,13,3741,461
UCEs,chr1_521_s,15,2230,387,14,2230,356
UCEs,chr1_524_s,15,2663,307,14,2663,274
UCEs,chr1_5260_s,15,2294,201,14,2294,186
UCEs,chr1_5269_s,15,2260,285,14,2260,262
UCEs,chr1_5275_s,15,2267,440,14,2267,392
UCEs,chr1_5281_s,15,2143,108,14,2143,96
UCEs,chr1_5292_s,14,2183,145,13,2183,126
UCEs,chr1_5297_s,15,2218,300,14,2218,287
UCEs,chr1_52_s,14,3108,562,13,3108,532
UCEs,chr1_5316_s,15,2170,207,14,2170,191
UCEs,chr1_5317_s,15,2306,394,14,2306,351
UCEs,chr1_5319_s,14,2422,443,13,2422,443
UCEs,chr1_5332_s,15,4428,352,14,4428,347
UCEs,chr1_5334_s,15,2437,300,14,2437,258
UCEs,chr1_5346_s,15,2300,366,14,2300,350
UCEs,chr1_5348_s,15,2262,271,14,2262,236
UCEs,chr1_5379_s,15,2843,362,14,2843,317
UCEs,chr1_5389_s,14,2249,203,13,2249,194
UCEs,chr1_539_s,15,2250,154,14,2250,147
UCEs,chr1_5409_s,15,2595,438,14,2595,398
UCEs,chr1_5411_s,15,2493,384,14,2493,329
UCEs,chr1_5426_s,14,2178,211,13,2178,193
UCEs,chr1_5433_s,15,2310,279,14,2310,257
UCEs,chr1_5445_s,15,3288,585,14,3288,554
UCEs,chr1_5452_s,15,2422,243,14,2422,224
UCEs,chr1_5453_s,15,2267,352,14,2267,313
UCEs,chr1_545_s,14,2762,478,13,2762,461
UCEs,chr1_5466_s,14,2273,305,13,2273,296
UCEs,chr1_5470_s,15,2513,372,14,2513,360
UCEs,chr1_5509_s,15,2254,329,14,2254,326
UCEs,chr1_5522_s,14,2182,151,13,2182,134
UCEs,chr1_570_s,14,3288,791,13,3288,736
UCEs,chr1_589_s,15,3447,596,14,3447,566
UCEs,chr1_595_s,15,2363,156,14,2363,137
UCEs,chr1_602_s,15,2245,219,14,2245,203
UCEs,chr1_6051_s,15,2482,312,14,2482,278
UCEs,chr1_6055_s,15,2384,468,14,2384,429
UCEs,chr1_607_s,15,2492,411,14,2492,385
UCEs,chr1_60_s,14,2719,571,13,2719,536
UCEs,chr1_626_s,13,2635,500,12,2635,494
UCEs,chr1_630_s,14,2271,489,13,2271,452
UCEs,chr1_631_s,15,2891,608,14,2891,550
UCEs,chr1_639_s,14,2572,544,13,2572,480
UCEs,chr1_6400_s,15,2239,287,14,2239,265
UCEs,chr1_641_s,15,2197,263,14,2197,249
UCEs,chr1_655_s,14,2652,396,13,2652,390
UCEs,chr1_659_s,14,2452,332,13,2452,297
UCEs,chr1_667_s,14,3037,532,13,3037,481
UCEs,chr1_674_s,14,3545,866,13,3545,800
UCEs,chr1_678_s,14,2217,269,13,2217,251
UCEs,chr1_6811_s,14,2437,580,13,2437,540
UCEs,chr1_682_s,15,2356,347,14,2356,309
UCEs,chr1_689_s,15,2258,284,14,2258,248
UCEs,chr1_68_s,14,2800,345,13,2800,332
UCEs,chr1_691_s,15,2427,375,14,2427,339
UCEs,chr1_7023_s,15,2199,236,14,2199,211
UCEs,chr1_704_s,15,2451,368,14,2451,332
UCEs,chr1_7117_s,14,2251,403,13,2251,361
UCEs,chr1_713_s,15,2379,302,14,2379,280
UCEs,chr1_7163_s,15,2291,349,14,2291,310
UCEs,chr1_717_s,15,2309,368,14,2309,348
UCEs,chr1_730_s,15,2314,315,14,2314,303
UCEs,chr1_732_s,14,2250,205,13,2250,187
UCEs,chr1_735_s,13,2641,671,12,2641,570
UCEs,chr1_740_s,14,2269,285,13,2269,275
UCEs,chr1_761_s,15,2385,268,14,2385,267
UCEs,chr1_7691_s,15,2425,439,14,2425,376
UCEs,chr1_7848_s,15,2225,177,14,2225,155
UCEs,chr1_7851_s,14,2305,373,13,2305,338
UCEs,chr1_790_s,15,2596,547,14,2596,529
UCEs,chr1_796_s,15,3040,698,14,3040,650
UCEs,chr1_797_s,14,3115,749,13,3115,701
UCEs,chr1_803_s,15,2285,358,14,2285,305
UCEs,chr1_806_s,14,2233,232,13,2233,205
UCEs,chr1_807_s,15,3329,749,14,3329,710
UCEs,chr1_809_s,14,3195,756,13,3195,688
UCEs,chr1_815_s,15,2331,226,14,2331,198
UCEs,chr1_81_s,15,2479,401,14,2479,376
UCEs,chr1_8234_s,15,2400,404,14,2400,373
UCEs,chr1_823_s,15,2585,532,14,2585,495
UCEs,chr1_826_s,14,2001,438,13,2001,404
UCEs,chr1_82_s,15,2772,320,14,2772,292
UCEs,chr1_8389_s,15,2937,451,14,2937,403
UCEs,chr1_840_s,15,2362,443,14,2362,383
UCEs,chr1_8428_s,15,2963,470,14,2963,433
UCEs,chr1_850_s,15,2228,263,14,2228,233
UCEs,chr1_854_s,15,2849,754,14,2849,678
UCEs,chr1_8696_s,15,2299,301,14,2299,288
UCEs,chr1_8_s,15,3288,498,14,3288,424
UCEs,chr1_910_s,15,2266,432,14,2266,403
UCEs,chr1_954_s,15,4773,726,14,4773,657
UCEs,chr1_9589_s,15,2505,418,14,2505,388
UCEs,chr1_96_s,14,2411,674,13,2411,640
UCEs,chr1_994_s,15,2852,437,14,2852,389
UCEs,chr20_1164_s,14,3604,845,13,3604,782
UCEs,chr20_1355_s,15,3416,528,14,3416,487
UCEs,chr20_1369_s,14,2452,563,13,2452,502
UCEs,chr20_1380_s,14,2878,679,13,2878,596
UCEs,chr20_1387_s,15,2379,542,14,2379,490
UCEs,chr20_1391_s,14,3207,916,13,3207,818
UCEs,chr20_1417_s,14,2331,347,13,2331,316
UCEs,chr20_1620_s,15,2266,361,14,2266,340
UCEs,chr20_1623_s,14,2922,542,13,2922,503
UCEs,chr20_1649_s,14,2536,450,13,2536,405
UCEs,chr20_1651_s,14,2915,552,13,2915,501
UCEs,chr20_1655_s,14,2316,417,13,2316,387
UCEs,chr20_1656_s,14,2875,533,13,2875,479
UCEs,chr20_1659_s,14,3206,423,13,3206,365
UCEs,chr20_1666_s,14,3359,548,13,3359,455
UCEs,chr20_1678_s,14,4196,773,13,4196,707
UCEs,chr20_2151_s,14,3208,630,13,3208,572
UCEs,chr20_2737_s,14,3145,508,13,3145,474
UCEs,chr20_2764_s,15,2871,518,14,2871,500
UCEs,chr20_2919_s,15,2333,336,14,2333,309
UCEs,chr20_3330_s,14,2472,713,13,2472,662
UCEs,chr20_3629_s,13,6607,1399,12,6607,1364
UCEs,chr20_4523_s,13,2568,382,12,2568,352
UCEs,chr20_4671_s,15,4819,545,14,4819,501
UCEs,chr20_4723_s,15,2455,331,14,2455,301
UCEs,chr20_473_s,14,3110,558,13,3110,507
UCEs,chr20_4822_s,14,2749,498,13,2749,457
UCEs,chr20_4918_s,15,3219,464,14,3219,404
UCEs,chr20_5173_s,13,2559,422,12,2559,400
UCEs,chr20_5177_s,15,2561,365,14,2561,332
UCEs,chr20_5180_s,15,2622,591,14,2622,553
UCEs,chr20_5193_s,13,3036,609,12,3036,512
UCEs,chr20_5307_s,14,2338,310,13,2338,283
UCEs,chr20_5325_s,15,2256,199,14,2256,173
UCEs,chr20_5370_s,14,2542,431,13,2542,368
UCEs,chr20_8061_s,14,2288,303,13,2288,290
UCEs,chr20_8072_s,15,2303,314,14,2303,294
UCEs,chr20_8085_s,14,4091,919,13,4091,870
UCEs,chr20_8087_s,15,2525,299,14,2525,256
UCEs,chr20_8090_s,14,2943,453,13,2943,431
UCEs,chr20_810_s,14,2604,574,13,2604,539
UCEs,chr20_8153_s,14,2367,511,13,2367,476
UCEs,chr20_8154_s,15,2253,288,14,2253,265
UCEs,chr20_8164_s,15,2440,411,14,2440,370
UCEs,chr20_8202_s,15,3625,629,14,3625,605
UCEs,chr20_8219_s,14,2537,554,13,2537,501
UCEs,chr20_821_s,15,2495,440,14,2495,383
UCEs,chr20_8221_s,15,2374,458,14,2374,408
UCEs,chr20_8232_s,14,3781,565,13,3781,504
UCEs,chr20_8237_s,14,2235,277,13,2235,254
UCEs,chr20_8247_s,15,2319,461,14,2319,419
UCEs,chr21_1085_s,14,3410,620,13,3410,577
UCEs,chr21_1446_s,15,2293,320,14,2293,277
UCEs,chr21_1511_s,14,2636,578,13,2636,533
UCEs,chr21_1518_s,15,1608,185,14,1608,178
UCEs,chr21_1519_s,14,2800,594,13,2800,559
UCEs,chr21_1532_s,15,2650,646,14,2650,619
UCEs,chr21_1546_s,13,2100,281,12,2100,224
UCEs,chr21_1554_s,14,3401,856,13,3401,811
UCEs,chr21_1559_s,14,1761,177,13,1761,151
UCEs,chr21_1591_s,15,2362,581,14,2362,540
UCEs,chr21_1595_s,14,2254,386,13,2254,351
UCEs,chr21_1597_s,15,1838,257,14,1838,228
UCEs,chr21_1598_s,15,2278,245,14,2278,223
UCEs,chr21_1600_s,15,2261,403,14,2261,354
UCEs,chr21_1612_s,14,3578,510,13,3578,476
UCEs,chr21_8260_s,15,2280,326,14,2280,325
UCEs,chr21_8264_s,15,2545,308,14,2545,304
UCEs,chr22_1025_s,15,2455,543,14,2455,508
UCEs,chr22_1032_s,15,3711,374,14,3711,315
UCEs,chr22_189_s,14,3067,599,13,3067,568
UCEs,chr22_202_s,15,2409,466,14,2409,411
UCEs,chr22_204_s,14,4199,683,13,4199,653
UCEs,chr22_640_s,14,5280,648,13,5280,595
UCEs,chr22_809_s,15,4419,1012,14,4419,948
UCEs,chr22_811_s,15,4172,675,14,4172,657
UCEs,chr22_824_s,15,3717,643,14,3717,582
UCEs,chr22_8345_s,15,2604,578,14,2604,545
UCEs,chr22_8362_s,14,4689,736,13,4689,696
UCEs,chr22_8386_s,14,2725,189,13,2725,189
UCEs,chr22_8418_s,14,2306,437,13,2306,382
UCEs,chr22_855_s,14,7949,1526,13,7949,1522
UCEs,chr23_1317_s,14,2627,675,13,2627,606
UCEs,chr23_249_s,15,2804,411,14,2804,368
UCEs,chr23_415_s,14,1894,437,13,1894,353
UCEs,chr23_681_s,14,4415,940,13,4415,862
UCEs,chr24_1240_s,14,2940,590,13,2940,561
UCEs,chr24_2269_s,14,5289,1258,13,5289,1212
UCEs,chr24_854_s,13,4878,775,12,4878,731
UCEs,chr24_938_s,14,4262,937,13,4262,892
UCEs,chr26_2177_s,15,3085,407,14,3085,372
UCEs,chr26_2189_s,13,3377,854,12,3377,828
UCEs,chr26_2770_s,14,2414,500,13,2414,441
UCEs,chr2_11187_s,14,2388,497,13,2388,464
UCEs,chr2_11191_s,14,3078,652,13,3078,609
UCEs,chr2_11205_s,14,2489,565,13,2489,556
UCEs,chr2_11494_s,14,2283,273,13,2283,248
UCEs,chr2_11516_s,14,2428,429,13,2428,410
UCEs,chr2_11725_s,15,2299,183,14,2299,164
UCEs,chr2_11730_s,15,2421,422,14,2421,397
UCEs,chr2_11736_s,15,2206,212,14,2206,205
UCEs,chr2_11740_s,15,2199,311,14,2199,292
UCEs,chr2_11758_s,14,2478,426,13,2478,367
UCEs,chr2_11761_s,14,2518,375,13,2518,342
UCEs,chr2_11785_s,14,2589,363,13,2589,333
UCEs,chr2_11786_s,15,2582,365,14,2582,310
UCEs,chr2_11789_s,14,2297,303,13,2297,276
UCEs,chr2_11796_s,14,2301,421,13,2301,363
UCEs,chr2_11994_s,15,2441,433,14,2441,392
UCEs,chr2_12017_s,15,2213,259,14,2213,224
UCEs,chr2_12049_s,14,2285,188,13,2285,166
UCEs,chr2_12858_s,14,2425,646,13,2425,602
UCEs,chr2_12917_s,15,2359,235,14,2359,218
UCEs,chr2_12975_s,15,2481,298,14,2481,274
UCEs,chr2_12990_s,15,2231,269,14,2231,263
UCEs,chr2_12994_s,15,2471,372,14,2471,344
UCEs,chr2_13001_s,15,2309,278,14,2309,247
UCEs,chr2_13032_s,15,2433,423,14,2433,389
UCEs,chr2_13034_s,15,2347,427,14,2347,399
UCEs,chr2_13449_s,13,2479,340,12,2479,305
UCEs,chr2_13491_s,15,2261,298,14,2261,276
UCEs,chr2_13502_s,15,2290,310,14,2290,275
UCEs,chr2_13520_s,14,2609,487,13,2609,424
UCEs,chr2_13527_s,15,2661,355,14,2661,335
UCEs,chr2_13558_s,15,2448,367,14,2448,337
UCEs,chr2_13576_s,14,2327,469,13,2327,425
UCEs,chr2_13894_s,15,1418,191,14,1418,190
UCEs,chr2_13980_s,15,2358,485,14,2358,437
UCEs,chr2_14247_s,14,2361,439,13,2361,407
UCEs,chr2_14327_s,14,2344,337,13,2344,310
UCEs,chr2_14338_s,15,2493,432,14,2493,402
UCEs,chr2_14341_s,14,2581,461,13,2581,436
UCEs,chr2_14397_s,15,2338,448,14,2338,415
UCEs,chr2_14403_s,15,2607,348,14,2607,327
UCEs,chr2_14414_s,15,2695,422,14,2695,395
UCEs,chr2_14442_s,15,4042,560,14,4042,517
UCEs,chr2_14450_s,13,2674,370,12,2674,330
UCEs,chr2_14471_s,14,3129,724,13,3129,703
UCEs,chr2_1463_s,14,2413,335,13,2413,334
UCEs,chr2_14972_s,15,2254,393,14,2254,349
UCEs,chr2_14998_s,14,2596,357,13,2596,324
UCEs,chr2_15001_s,15,2575,495,14,2575,439
UCEs,chr2_15014_s,15,2474,485,14,2474,440
UCEs,chr2_1532_s,15,2370,478,14,2370,446
UCEs,chr2_16467_s,14,2258,198,13,2258,190
UCEs,chr2_1647_s,14,6073,1373,13,6073,1369
UCEs,chr2_16700_s,15,2330,534,14,2330,471
UCEs,chr2_17003_s,15,3022,503,14,3022,465
UCEs,chr2_17516_s,15,3185,502,14,3185,447
UCEs,chr2_17517_s,15,2238,299,14,2238,290
UCEs,chr2_17527_s,13,2301,298,12,2301,273
UCEs,chr2_17532_s,15,2509,447,14,2509,423
UCEs,chr2_17533_s,15,2450,390,14,2450,372
UCEs,chr2_17535_s,14,2360,308,13,2360,304
UCEs,chr2_17541_s,15,2333,342,14,2333,327
UCEs,chr2_17568_s,13,3534,502,12,3534,457
UCEs,chr2_17569_s,15,3320,552,14,3320,519
UCEs,chr2_17570_s,14,3587,676,13,3587,616
UCEs,chr2_17586_s,15,2359,425,14,2359,381
UCEs,chr2_17595_s,15,2311,392,14,2311,342
UCEs,chr2_17608_s,14,7438,622,13,7438,589
UCEs,chr2_17610_s,15,2524,402,14,2524,359
UCEs,chr2_17611_s,14,2490,424,13,2490,403
UCEs,chr2_17616_s,15,3916,487,14,3916,433
UCEs,chr2_17617_s,15,3382,409,14,3382,383
UCEs,chr2_17633_s,15,2424,460,14,2424,412
UCEs,chr2_17639_s,15,2257,449,14,2257,409
UCEs,chr2_17644_s,15,2225,266,14,2225,258
UCEs,chr2_17646_s,14,2272,271,13,2272,246
UCEs,chr2_17648_s,15,2715,352,14,2715,327
UCEs,chr2_17651_s,15,3110,319,14,3110,291
UCEs,chr2_17666_s,15,5970,792,14,5970,772
UCEs,chr2_17667_s,14,2352,365,13,2352,327
UCEs,chr2_17668_s,15,7358,1370,14,7358,1334
UCEs,chr2_17686_s,14,2976,438,13,2976,405
UCEs,chr2_17818_s,15,2405,308,14,2405,288
UCEs,chr2_17831_s,15,2383,390,14,2383,364
UCEs,chr2_18144_s,14,2408,443,13,2408,437
UCEs,chr2_18219_s,15,2342,360,14,2342,314
UCEs,chr2_18460_s,15,2700,502,14,2700,451
UCEs,chr2_18468_s,14,2326,167,13,2326,159
UCEs,chr2_18487_s,15,2748,371,14,2748,351
UCEs,chr2_18523_s,15,2333,406,14,2333,370
UCEs,chr2_18525_s,15,2171,209,14,2171,195
UCEs,chr2_18533_s,15,2174,123,14,2174,106
UCEs,chr2_18557_s,15,2531,414,14,2531,365
UCEs,chr2_18572_s,15,2199,263,14,2199,231
UCEs,chr2_18574_s,15,2342,330,14,2342,312
UCEs,chr2_18576_s,14,2287,248,13,2287,241
UCEs,chr2_18578_s,14,2313,247,13,2313,225
UCEs,chr2_18596_s,15,2369,398,14,2369,375
UCEs,chr2_18606_s,15,2286,297,14,2286,247
UCEs,chr2_18612_s,15,2255,285,14,2255,262
UCEs,chr2_18614_s,14,2251,207,13,2251,192
UCEs,chr2_18619_s,15,2276,290,14,2276,278
UCEs,chr2_18623_s,14,2195,232,13,2195,219
UCEs,chr2_18630_s,14,2361,340,13,2361,305
UCEs,chr2_18642_s,15,2809,529,14,2809,501
UCEs,chr2_18650_s,15,2168,184,14,2168,173
UCEs,chr2_18651_s,15,2808,401,14,2808,349
UCEs,chr2_18657_s,15,2200,168,14,2200,161
UCEs,chr2_18660_s,15,2267,397,14,2267,352
UCEs,chr2_18663_s,14,3029,548,13,3029,499
UCEs,chr2_18664_s,14,2433,378,13,2433,337
UCEs,chr2_18665_s,15,2272,260,14,2272,231
UCEs,chr2_18677_s,15,2401,273,14,2401,258
UCEs,chr2_18686_s,15,2316,485,14,2316,449
UCEs,chr2_18687_s,15,3194,465,14,3194,442
UCEs,chr2_18704_s,15,2429,438,14,2429,421
UCEs,chr2_18705_s,15,2290,332,14,2290,318
UCEs,chr2_18710_s,14,2435,490,13,2435,449
UCEs,chr2_18743_s,15,2651,314,14,2651,290
UCEs,chr2_18884_s,14,3753,543,13,3753,487
UCEs,chr2_19537_s,15,2618,440,14,2618,404
UCEs,chr2_20066_s,15,2364,464,14,2364,406
UCEs,chr2_2058_s,15,2336,382,14,2336,329
UCEs,chr2_21228_s,14,3101,591,13,3101,554
UCEs,chr2_21229_s,14,2324,571,13,2324,533
UCEs,chr2_21250_s,14,2217,286,13,2217,271
UCEs,chr2_21278_s,15,1929,218,14,1929,203
UCEs,chr2_21303_s,15,2570,435,14,2570,400
UCEs,chr2_21308_s,15,2385,354,14,2385,319
UCEs,chr2_21313_s,14,2323,290,13,2323,268
UCEs,chr2_21314_s,15,2442,463,14,2442,427
UCEs,chr2_21315_s,15,2454,375,14,2454,340
UCEs,chr2_21323_s,14,2278,218,13,2278,199
UCEs,chr2_21324_s,14,2228,299,13,2228,279
UCEs,chr2_21357_s,14,2229,294,13,2229,263
UCEs,chr2_21401_s,15,2677,462,14,2677,429
UCEs,chr2_21402_s,15,2400,266,14,2400,249
UCEs,chr2_21409_s,15,2439,425,14,2439,376
UCEs,chr2_21412_s,15,2365,381,14,2365,335
UCEs,chr2_21413_s,14,2703,503,13,2703,459
UCEs,chr2_21462_s,15,2552,534,14,2552,480
UCEs,chr2_21504_s,14,2350,465,13,2350,445
UCEs,chr2_21507_s,14,2720,519,13,2720,476
UCEs,chr2_21988_s,14,2796,589,13,2796,547
UCEs,chr2_22052_s,13,3115,585,12,3115,544
UCEs,chr2_22053_s,15,3011,403,14,3011,393
UCEs,chr2_22059_s,15,2192,236,14,2192,227
UCEs,chr2_22061_s,15,2462,403,14,2462,356
UCEs,chr2_22071_s,15,2442,436,14,2442,398
UCEs,chr2_22078_s,14,2685,363,13,2685,337
UCEs,chr2_22109_s,13,2218,245,12,2218,213
UCEs,chr2_22177_s,15,3249,570,14,3249,487
UCEs,chr2_2239_s,15,2421,368,14,2421,332
UCEs,chr2_22616_s,15,2434,406,14,2434,372
UCEs,chr2_22622_s,15,2390,431,14,2390,407
UCEs,chr2_22625_s,14,2564,429,13,2564,394
UCEs,chr2_22628_s,15,2327,219,14,2327,210
UCEs,chr2_22630_s,14,2207,200,13,2207,190
UCEs,chr2_22634_s,15,2461,349,14,2461,325
UCEs,chr2_2279_s,15,3367,537,14,3367,507
UCEs,chr2_2290_s,14,2252,361,13,2252,332
UCEs,chr2_23088_s,15,2230,208,14,2230,185
UCEs,chr2_23106_s,15,2932,452,14,2932,435
UCEs,chr2_23113_s,14,2235,291,13,2235,272
UCEs,chr2_23133_s,14,2342,269,13,2342,263
UCEs,chr2_23138_s,15,2228,166,14,2228,156
UCEs,chr2_23149_s,15,2187,191,14,2187,170
UCEs,chr2_23151_s,15,2262,194,14,2262,175
UCEs,chr2_23160_s,15,4680,465,14,4680,435
UCEs,chr2_23166_s,15,2369,390,14,2369,365
UCEs,chr2_2316_s,14,2231,376,13,2231,368
UCEs,chr2_23175_s,15,1483,188,14,1483,166
UCEs,chr2_23548_s,15,2196,248,14,2196,213
UCEs,chr2_23589_s,12,2282,270,11,2282,259
UCEs,chr2_23595_s,15,2246,212,14,2246,196
UCEs,chr2_23606_s,14,2200,193,13,2200,166
UCEs,chr2_23621_s,15,2201,259,14,2201,230
UCEs,chr2_23644_s,14,2330,385,13,2330,366
UCEs,chr2_23648_s,14,2532,444,13,2532,416
UCEs,chr2_23651_s,15,2426,371,14,2426,334
UCEs,chr2_24173_s,15,2533,384,14,2533,348
UCEs,chr2_24251_s,14,2353,352,13,2353,305
UCEs,chr2_24289_s,15,3009,380,14,3009,323
UCEs,chr2_24327_s,15,2278,324,14,2278,273
UCEs,chr2_24329_s,15,2388,455,14,2388,387
UCEs,chr2_2439_s,14,2463,398,13,2463,375
UCEs,chr2_24672_s,15,3132,448,14,3132,419
UCEs,chr2_24684_s,14,2456,412,13,2456,409
UCEs,chr2_24687_s,14,2482,358,13,2482,331
UCEs,chr2_24695_s,14,2257,348,13,2257,328
UCEs,chr2_24698_s,15,2715,389,14,2715,386
UCEs,chr2_24714_s,14,2260,138,13,2260,125
UCEs,chr2_24728_s,15,2312,311,14,2312,297
UCEs,chr2_24734_s,15,3378,535,14,3378,503
UCEs,chr2_24737_s,15,2213,219,14,2213,210
UCEs,chr2_24739_s,15,2366,376,14,2366,341
UCEs,chr2_24761_s,15,2297,313,14,2297,303
UCEs,chr2_24773_s,15,2234,226,14,2234,212
UCEs,chr2_24774_s,14,2328,373,13,2328,354
UCEs,chr2_24800_s,15,2385,292,14,2385,268
UCEs,chr2_24807_s,15,2312,327,14,2312,285
UCEs,chr2_24808_s,15,2292,291,14,2292,276
UCEs,chr2_24813_s,13,2263,239,12,2263,208
UCEs,chr2_24815_s,15,2231,211,14,2231,179
UCEs,chr2_24821_s,14,2722,361,13,2722,343
UCEs,chr2_24823_s,15,2339,385,14,2339,355
UCEs,chr2_24827_s,15,2241,290,14,2241,267
UCEs,chr2_24830_s,15,2674,398,14,2674,385
UCEs,chr2_24832_s,15,2256,268,14,2256,251
UCEs,chr2_24859_s,14,2387,208,13,2387,205
UCEs,chr2_24876_s,13,2569,367,12,2569,347
UCEs,chr2_24881_s,15,2470,360,14,2470,337
UCEs,chr2_24910_s,15,2556,315,14,2556,276
UCEs,chr2_24941_s,15,2236,324,14,2236,320
UCEs,chr2_24947_s,15,2363,355,14,2363,329
UCEs,chr2_24948_s,14,2378,295,13,2378,277
UCEs,chr2_25029_s,15,2312,285,14,2312,274
UCEs,chr2_25040_s,15,2394,398,14,2394,339
UCEs,chr2_25261_s,15,2417,389,14,2417,351
UCEs,chr2_25752_s,15,2933,431,14,2933,394
UCEs,chr2_25792_s,15,3507,474,14,3507,425
UCEs,chr2_25806_s,15,2275,274,14,2275,243
UCEs,chr2_25807_s,15,2289,250,14,2289,235
UCEs,chr2_25808_s,14,2272,329,13,2272,297
UCEs,chr2_25816_s,14,2457,347,13,2457,327
UCEs,chr2_25851_s,14,2334,406,13,2334,362
UCEs,chr2_25860_s,15,2260,300,14,2260,270
UCEs,chr2_25863_s,14,2330,283,13,2330,249
UCEs,chr2_25941_s,15,3084,391,14,3084,334
UCEs,chr2_25963_s,15,2213,218,14,2213,201
UCEs,chr2_26001_s,13,2803,425,12,2803,405
UCEs,chr2_26088_s,14,2385,428,13,2385,410
UCEs,chr2_2633_s,14,3092,640,13,3092,582
UCEs,chr2_26525_s,15,2636,492,14,2636,457
UCEs,chr2_26639_s,15,2551,370,14,2551,327
UCEs,chr2_26684_s,14,2272,372,13,2272,337
UCEs,chr2_26696_s,13,2249,295,12,2249,257
UCEs,chr2_2680_s,15,2429,463,14,2429,421
UCEs,chr2_26954_s,14,3568,437,13,3568,345
UCEs,chr2_26963_s,15,2560,420,14,2560,386
UCEs,chr2_27163_s,15,2572,419,14,2572,355
UCEs,chr2_27189_s,15,2284,261,14,2284,239
UCEs,chr2_27219_s,14,2509,287,13,2509,254
UCEs,chr2_27234_s,14,2408,487,13,2408,419
UCEs,chr2_27239_s,15,2536,420,14,2536,408
UCEs,chr2_27241_s,14,2585,544,13,2585,464
UCEs,chr2_27246_s,15,2593,503,14,2593,463
UCEs,chr2_27261_s,13,2351,423,12,2351,368
UCEs,chr2_27281_s,15,2480,381,14,2480,358
UCEs,chr2_27301_s,15,2237,261,14,2237,253
UCEs,chr2_27306_s,15,2761,740,14,2761,716
UCEs,chr2_27308_s,15,2269,365,14,2269,322
UCEs,chr2_27311_s,15,3154,449,14,3154,417
UCEs,chr2_27316_s,15,2495,375,14,2495,335
UCEs,chr2_27318_s,15,2307,368,14,2307,341
UCEs,chr2_27321_s,15,2271,326,14,2271,285
UCEs,chr2_27741_s,15,2356,399,14,2356,396
UCEs,chr2_27866_s,15,2881,588,14,2881,545
UCEs,chr2_27883_s,15,2418,281,14,2418,265
UCEs,chr2_27891_s,15,2404,452,14,2404,426
UCEs,chr2_2794_s,14,2484,378,13,2484,357
UCEs,chr2_2807_s,15,3468,409,14,3468,346
UCEs,chr2_28852_s,14,2403,435,13,2403,393
UCEs,chr2_28972_s,14,2436,358,13,2436,325
UCEs,chr2_29129_s,15,2504,477,14,2504,430
UCEs,chr2_29406_s,15,2230,229,14,2230,221
UCEs,chr2_3120_s,14,2271,244,13,2271,223
UCEs,chr2_4100_s,14,3410,751,13,3410,688
UCEs,chr2_4153_s,14,2852,481,13,2852,434
UCEs,chr2_4233_s,14,2836,475,13,2836,460
UCEs,chr2_4251_s,15,2445,470,14,2445,427
UCEs,chr2_4278_s,15,2404,398,14,2404,349
UCEs,chr2_4420_s,15,2514,500,14,2514,438
UCEs,chr2_5758_s,14,2354,471,13,2354,423
UCEs,chr2_5991_s,15,2277,234,14,2277,211
UCEs,chr2_6100_s,14,3354,484,13,3354,438
UCEs,chr2_6113_s,15,2484,516,14,2484,453
UCEs,chr2_6290_s,15,2246,227,14,2246,218
UCEs,chr2_6341_s,14,2754,501,13,2754,467
UCEs,chr2_6420_s,15,2229,264,14,2229,261
