TYPE,GENE,NTAX,ALEN,NPIP,NTAX_nogallus,ALEN_nogallus,NPIP_nogallus
introns,cds22403_intron2,14,26853,6699,13,26853,6045
introns,cds22415_intron1,14,425,132,13,425,122
introns,cds22418_intron4,15,490,138,14,490,134
introns,cds22419_intron2,14,4022,1120,13,4022,1030
introns,cds22420_intron3,14,5226,1221,13,5226,1121
introns,cds22421_intron7,14,1770,453,13,1770,414
introns,cds22433_intron4,14,6634,1718,13,6634,1529
introns,cds22435_intron8,15,1145,274,14,1145,268
introns,cds2243_intron3,14,2722,851,13,2722,768
introns,cds22441_intron1,14,4170,959,13,4170,875
introns,cds22442_intron6,14,6973,1650,13,6973,1504
introns,cds22444_intron8,14,3565,843,13,3565,754
introns,cds22448_intron2,14,1792,484,13,1792,434
introns,cds22449_intron2,15,9795,2519,14,9795,2282
introns,cds22451_intron5,14,884,231,13,884,203
introns,cds22453_intron5,15,1479,389,14,1479,349
introns,cds22454_intron3,14,1752,337,13,1752,306
introns,cds22465_intron1,14,22432,5420,13,22432,4853
introns,cds22468_intron2,15,784,187,14,784,180
introns,cds22477_intron1,14,2193,504,13,2193,449
introns,cds22483_intron3,15,1503,303,14,1503,275
introns,cds22495_intron6,15,1192,256,14,1192,235
introns,cds2249_intron2,14,11145,2024,13,11145,1828
introns,cds22500_intron3,14,698,173,13,698,151
introns,cds22504_intron7,15,1631,306,14,1631,291
introns,cds22507_intron3,15,457,112,14,457,97
introns,cds22523_intron2,14,4041,835,13,4041,737
introns,cds22533_intron2,15,3094,516,14,3094,444
introns,cds22536_intron3,15,1174,206,14,1174,187
introns,cds22542_intron2,14,2373,528,13,2373,493
introns,cds22544_intron5,14,906,232,13,906,206
introns,cds22549_intron8,14,1428,310,13,1428,276
introns,cds2254_intron3,15,2496,552,14,2496,506
introns,cds22554_intron4,15,759,169,14,759,151
introns,cds22568_intron3,14,8641,1761,13,8641,1637
introns,cds22594_intron10,14,4995,1045,13,4995,945
introns,cds22596_intron4,14,1219,477,13,1219,451
introns,cds22597_intron1,15,2152,414,14,2152,367
introns,cds22603_intron15,14,1207,319,13,1207,293
introns,cds22613_intron1,15,7867,1746,14,7867,1583
introns,cds22614_intron2,14,6588,1282,13,6588,1133
introns,cds22619_intron15,14,1212,316,13,1212,290
introns,cds22628_intron1,15,7867,1747,14,7867,1584
introns,cds22629_intron2,14,6588,1282,13,6588,1133
introns,cds22635_intron1,14,1290,337,13,1290,325
introns,cds22642_intron3,15,1407,556,14,1407,526
introns,cds22647_intron9,14,3618,791,13,3618,712
introns,cds2265_intron7,15,3759,771,14,3759,750
introns,cds22669_intron2,14,4769,1134,13,4769,1038
introns,cds2266_intron6,15,2670,524,14,2670,469
introns,cds22672_intron3,15,635,242,14,635,212
introns,cds22678_intron3,14,672,244,13,672,225
introns,cds22680_intron5,14,1691,476,13,1691,437
introns,cds2268_intron3,15,2099,568,14,2099,526
introns,cds22692_intron12,14,7807,1964,13,7807,1757
introns,cds226_intron1,15,11123,2399,14,11123,2175
introns,cds22720_intron6,14,15020,4049,13,15020,3727
introns,cds22735_intron5,15,7880,1576,14,7880,1452
introns,cds22742_intron3,15,970,325,14,970,304
introns,cds22748_intron2,14,16023,4569,13,16023,4200
introns,cds22753_intron3,15,257,62,14,257,50
introns,cds22768_intron7,15,5082,1570,14,5082,1435
introns,cds22780_intron4,15,334,88,14,334,84
introns,cds22794_intron4,15,511,172,14,511,153
introns,cds22797_intron3,15,1129,282,14,1129,247
introns,cds227_intron3,15,6366,1473,14,6366,1271
introns,cds22803_intron2,14,826,219,13,826,198
introns,cds22814_intron2,15,842,173,14,842,143
introns,cds22834_intron11,14,4412,1151,13,4412,1077
introns,cds22837_intron12,15,932,194,14,932,170
introns,cds22844_intron1,14,4843,1091,13,4843,965
introns,cds22846_intron5,15,756,134,14,756,117
introns,cds22853_intron2,15,808,212,14,808,190
introns,cds22854_intron4,15,1639,395,14,1639,349
introns,cds22857_intron2,15,1040,349,14,1040,319
introns,cds2286_intron8,14,7343,1651,13,7343,1483
introns,cds22876_intron2,15,1165,249,14,1165,216
introns,cds22881_intron6,14,846,196,13,846,175
introns,cds22888_intron1,14,8145,2212,13,8145,2052
introns,cds22889_intron5,14,1054,170,13,1054,140
introns,cds22900_intron6,15,1112,246,14,1112,242
introns,cds22901_intron2,15,930,283,14,930,250
introns,cds22906_intron1,14,4863,1274,13,4863,1183
introns,cds22917_intron4,15,1034,232,14,1034,207
introns,cds22929_intron4,15,1989,547,14,1989,489
introns,cds22936_intron5,15,1573,311,14,1573,299
introns,cds22938_intron3,15,3927,848,14,3927,811
introns,cds22945_intron3,14,4428,838,13,4428,769
introns,cds22949_intron1,14,1160,499,13,1160,440
introns,cds22968_intron10,15,1227,304,14,1227,268
introns,cds22977_intron7,15,3281,858,14,3281,728
introns,cds229_intron1,14,19660,4126,13,19660,3670
introns,cds23009_intron4,15,2159,535,14,2159,460
introns,cds23012_intron2,14,5351,1181,13,5351,1068
introns,cds23013_intron2,14,9997,2245,13,9997,1967
introns,cds23015_intron6,14,7822,1835,13,7822,1622
introns,cds23017_intron2,14,10001,2240,13,10001,1964
introns,cds2301_intron7,14,4820,1272,13,4820,1177
introns,cds23020_intron6,14,7816,1837,13,7816,1621
introns,cds23022_intron6,15,1051,287,14,1051,250
introns,cds23023_intron4,14,603,131,13,603,118
introns,cds23029_intron1,14,10313,2675,13,10313,2436
introns,cds23031_intron9,15,710,231,14,710,206
introns,cds23037_intron10,14,5703,1499,13,5703,1437
introns,cds23038_intron7,14,1364,359,13,1364,340
introns,cds23040_intron3,14,1715,438,13,1715,432
introns,cds23044_intron6,14,1306,351,13,1306,309
introns,cds23057_intron7,15,2448,470,14,2448,427
introns,cds23058_intron9,14,2192,406,13,2192,356
introns,cds23066_intron2,14,1132,299,13,1132,261
introns,cds23072_intron2,14,2049,411,13,2049,363
introns,cds23076_intron1,14,23374,5467,13,23374,4885
introns,cds23087_intron3,15,1796,376,14,1796,342
introns,cds23095_intron11,14,4937,1251,13,4937,1126
introns,cds23102_intron11,14,1501,309,13,1501,289
introns,cds23103_intron3,15,1132,272,14,1132,251
introns,cds23105_intron3,15,580,182,14,580,157
introns,cds2310_intron2,14,1955,420,13,1955,369
introns,cds23123_intron2,14,3841,813,13,3841,743
introns,cds23125_intron2,15,445,45,14,445,37
introns,cds2312_intron3,14,3502,817,13,3502,709
introns,cds23133_intron5,14,2684,624,13,2684,554
introns,cds23134_intron1,14,6247,1432,13,6247,1288
introns,cds23135_intron2,14,620,130,13,620,112
introns,cds23138_intron2,14,2355,518,13,2355,471
introns,cds2313_intron1,14,32565,7178,13,32565,6359
introns,cds2315_intron3,15,1652,353,14,1652,310
introns,cds23162_intron2,14,6692,1343,13,6692,1200
introns,cds23164_intron8,14,2510,541,13,2510,489
introns,cds23167_intron3,14,850,191,13,850,180
introns,cds2316_intron2,14,2555,494,13,2555,469
introns,cds23177_intron2,15,518,158,14,518,136
introns,cds23185_intron2,14,767,187,13,767,174
introns,cds23186_intron6,15,1244,233,14,1244,227
introns,cds23189_intron8,15,1219,280,14,1219,270
introns,cds2318_intron16,14,3650,840,13,3650,748
introns,cds23190_intron1,14,6121,1528,13,6121,1377
introns,cds23196_intron2,14,528,178,13,528,160
introns,cds231_intron3,14,16152,4434,13,16152,4068
introns,cds23203_intron1,15,1422,346,14,1422,332
introns,cds23204_intron3,14,3240,698,13,3240,608
introns,cds23205_intron2,15,1909,404,14,1909,378
introns,cds23209_intron3,14,732,166,13,732,147
introns,cds23212_intron2,15,632,201,14,632,183
introns,cds23213_intron2,15,816,230,14,816,206
introns,cds2321_intron1,14,2444,656,13,2444,609
introns,cds23225_intron2,15,2630,520,14,2630,457
introns,cds23227_intron2,15,1613,337,14,1613,282
introns,cds23230_intron2,14,7145,1366,13,7145,1193
introns,cds23237_intron1,14,8270,2275,13,8270,2031
introns,cds23244_intron3,15,255,88,14,255,84
introns,cds23251_intron9,15,648,154,14,648,138
introns,cds23255_intron3,15,2158,436,14,2158,403
introns,cds23257_intron2,14,1580,240,13,1580,223
introns,cds23258_intron4,15,889,150,14,889,126
introns,cds23259_intron5,14,1254,280,13,1254,252
introns,cds23269_intron15,14,8431,1935,13,8431,1755
introns,cds23281_intron10,14,1700,378,13,1700,345
introns,cds23290_intron3,15,1114,254,14,1114,220
introns,cds23293_intron2,15,2182,575,14,2182,552
introns,cds23307_intron32,15,560,119,14,560,106
introns,cds2331_intron1,15,1790,410,14,1790,372
introns,cds23328_intron14,14,1806,427,13,1806,393
introns,cds23332_intron8,14,703,164,13,703,158
introns,cds23378_intron3,14,1857,479,13,1857,427
introns,cds23399_intron5,15,4981,785,14,4981,705
introns,cds23404_intron6,14,2480,557,13,2480,493
introns,cds23406_intron11,15,2892,497,14,2892,448
introns,cds23409_intron1,15,1150,251,14,1150,206
introns,cds2340_intron1,15,378,74,14,378,65
introns,cds23410_intron2,14,8651,2209,13,8651,2034
introns,cds23427_intron3,14,6314,1274,13,6314,1168
introns,cds23440_intron3,14,39240,7053,13,39240,6376
introns,cds23441_intron1,14,1084,279,13,1084,254
introns,cds23443_intron1,14,3877,722,13,3877,649
introns,cds23461_intron3,15,413,131,14,413,116
introns,cds23469_intron2,15,3166,604,14,3166,545
introns,cds23470_intron10,15,762,156,14,762,134
introns,cds23472_intron1,14,3605,781,13,3605,706
introns,cds23480_intron1,15,495,125,14,495,115
introns,cds23481_intron1,15,1409,265,14,1409,257
introns,cds23498_intron2,14,875,254,13,875,246
introns,cds234_intron1,14,12524,3032,13,12524,2683
introns,cds23500_intron2,15,801,260,14,801,231
introns,cds2350_intron3,15,4469,1027,14,4469,901
introns,cds23515_intron23,15,1740,406,14,1740,369
introns,cds23519_intron4,15,1658,298,14,1658,269
introns,cds2351_intron3,14,2377,547,13,2377,486
introns,cds23520_intron3,15,575,115,14,575,99
introns,cds23526_intron3,14,2239,364,13,2239,320
introns,cds2352_intron2,15,3623,801,14,3623,741
introns,cds23538_intron4,15,1996,384,14,1996,370
introns,cds2353_intron3,15,10389,1555,14,10389,1382
introns,cds23547_intron4,14,4715,1180,13,4715,1062
introns,cds23549_intron13,14,32420,6154,13,32420,5714
introns,cds23565_intron2,14,12442,2934,13,12442,2661
introns,cds23567_intron4,14,7574,1543,13,7574,1469
introns,cds23568_intron4,14,3239,1055,13,3239,941
introns,cds23578_intron4,15,3575,714,14,3575,621
introns,cds23584_intron5,15,900,234,14,900,214
introns,cds235_intron24,14,6102,1342,13,6102,1175
introns,cds2361_intron7,14,11762,1933,13,11762,1679
introns,cds23626_intron1,15,2167,514,14,2167,461
introns,cds23632_intron31,14,5336,1218,13,5336,1119
introns,cds23637_intron5,15,2359,227,14,2359,208
introns,cds23638_intron2,14,13540,3258,13,13540,3022
introns,cds23650_intron1,14,1073,239,13,1073,223
introns,cds23655_intron2,15,566,121,14,566,99
introns,cds23656_intron2,14,920,276,13,920,235
introns,cds23657_intron2,14,2028,289,13,2028,263
introns,cds23667_intron5,14,2503,602,13,2503,548
introns,cds23672_intron2,15,833,200,14,833,192
introns,cds23676_intron4,15,8845,2149,14,8845,2008
introns,cds2367_intron12,14,3155,800,13,3155,739
introns,cds23687_intron1,14,1177,261,13,1177,233
introns,cds23691_intron5,15,2294,503,14,2294,456
introns,cds23696_intron3,15,721,160,14,721,132
introns,cds2369_intron4,15,2564,514,14,2564,477
introns,cds23701_intron6,15,1616,302,14,1616,264
introns,cds2370_intron2,15,351,87,14,351,75
introns,cds23712_intron3,15,2935,656,14,2935,581
introns,cds23719_intron1,14,1261,238,13,1261,202
introns,cds23725_intron8,15,3726,702,14,3726,627
introns,cds23726_intron1,14,2049,411,13,2049,363
introns,cds23727_intron3,14,1716,438,13,1716,432
introns,cds23731_intron4,14,772,190,13,772,169
introns,cds23734_intron2,14,1994,644,13,1994,600
introns,cds23743_intron3,15,1508,341,14,1508,309
introns,cds23745_intron3,15,1318,323,14,1318,261
introns,cds23751_intron6,15,410,130,14,410,103
introns,cds23755_intron6,15,2551,581,14,2551,491
introns,cds23758_intron14,14,5982,1438,13,5982,1265
introns,cds23777_intron1,15,2265,528,14,2265,450
introns,cds23778_intron3,15,726,181,14,726,167
introns,cds23780_intron1,15,3869,1092,14,3869,943
introns,cds23782_intron12,15,3594,984,14,3594,842
introns,cds23789_intron2,15,2541,773,14,2541,676
introns,cds23792_intron11,15,3390,793,14,3390,705
introns,cds23794_intron11,15,3334,660,14,3334,606
introns,cds23795_intron11,14,2439,592,13,2439,563
introns,cds23816_intron4,14,11130,3114,13,11130,2815
introns,cds23836_intron1,14,2050,563,13,2050,492
introns,cds23837_intron6,15,2280,629,14,2280,584
introns,cds23838_intron3,14,31047,7208,13,31047,6421
introns,cds23857_intron1,14,2050,563,13,2050,492
introns,cds23861_intron6,15,2280,629,14,2280,584
introns,cds23863_intron6,14,4241,1140,13,4241,1009
introns,cds23872_intron5,15,1388,381,14,1388,355
introns,cds23875_intron8,14,4328,1046,13,4328,923
introns,cds23887_intron5,15,1388,381,14,1388,355
introns,cds23892_intron7,14,4328,1045,13,4328,921
introns,cds23901_intron1,15,1815,379,14,1815,336
introns,cds23913_intron3,15,536,145,14,536,134
introns,cds23914_intron2,15,1593,398,14,1593,383
introns,cds23940_intron2,15,1018,242,14,1018,218
introns,cds23941_intron10,15,1849,415,14,1849,370
introns,cds23951_intron6,15,1990,442,14,1990,390
introns,cds23956_intron7,15,1958,491,14,1958,443
introns,cds23978_intron5,15,13599,2568,14,13599,2312
introns,cds2397_intron1,14,1538,360,13,1538,306
introns,cds23980_intron13,14,2423,519,13,2423,463
introns,cds23982_intron6,15,2458,587,14,2458,535
introns,cds23983_intron7,14,1509,435,13,1509,404
introns,cds23989_intron3,15,1435,347,14,1435,302
introns,cds23994_intron14,15,6070,1438,14,6070,1311
introns,cds2399_intron9,15,2888,670,14,2888,606
introns,cds24010_intron1,14,1858,555,13,1858,519
introns,cds24012_intron3,14,704,168,13,704,143
introns,cds24014_intron1,15,1627,437,14,1627,407
introns,cds24020_intron1,15,2300,553,14,2300,496
introns,cds24027_intron8,15,609,140,14,609,121
introns,cds24028_intron3,14,944,278,13,944,261
introns,cds24035_intron2,15,750,190,14,750,166
introns,cds24036_intron2,15,1062,242,14,1062,216
introns,cds24037_intron3,14,1978,492,13,1978,448
introns,cds24040_intron1,15,760,192,14,760,182
introns,cds24042_intron1,14,10115,2902,13,10115,2815
introns,cds24047_intron4,15,1063,398,14,1063,355
introns,cds24048_intron3,14,1575,278,13,1575,240
introns,cds24049_intron2,14,14209,3288,13,14209,2950
introns,cds24052_intron1,15,2788,757,14,2788,681
introns,cds24054_intron1,14,9610,2519,13,9610,2348
introns,cds24055_intron2,15,1310,313,14,1310,285
introns,cds24064_intron3,14,1235,258,13,1235,226
introns,cds24065_intron2,15,2081,496,14,2081,450
introns,cds24066_intron1,14,4486,1119,13,4486,1016
introns,cds24069_intron1,15,2132,538,14,2132,466
introns,cds24074_intron3,15,730,173,14,730,149
introns,cds24075_intron1,15,2047,538,14,2047,471
introns,cds24082_intron1,14,1478,307,13,1478,262
introns,cds24086_intron4,14,19056,4044,13,19056,3667
introns,cds2409_intron7,14,5408,1212,13,5408,1090
introns,cds24108_intron2,14,15058,3068,13,15058,2739
introns,cds24121_intron12,15,972,241,14,972,205
introns,cds24125_intron2,15,874,200,14,874,185
introns,cds24129_intron7,14,24471,5998,13,24471,5459
introns,cds24132_intron3,15,1729,326,14,1729,312
introns,cds24136_intron2,14,21713,5259,13,21713,4699
introns,cds24138_intron2,15,1948,298,14,1948,275
introns,cds24141_intron3,15,4321,815,14,4321,714
introns,cds24143_intron2,15,939,221,14,939,203
introns,cds24145_intron1,14,8671,1730,13,8671,1483
introns,cds2414_intron2,15,4452,980,14,4452,909
introns,cds24162_intron4,14,5226,1035,13,5226,935
introns,cds24163_intron2,14,14412,3282,13,14412,2981
introns,cds24165_intron8,15,1186,214,14,1186,205
introns,cds24167_intron2,14,1357,344,13,1357,311
introns,cds24168_intron7,14,16635,3973,13,16635,3582
introns,cds24172_intron1,15,1379,320,14,1379,283
introns,cds24175_intron4,15,7802,1537,14,7802,1413
introns,cds24176_intron7,15,1305,309,14,1305,274
introns,cds2417_intron5,15,2941,688,14,2941,638
introns,cds24180_intron1,14,10228,2155,13,10228,1969
introns,cds24191_intron12,14,8117,1613,13,8117,1404
introns,cds241_intron1,15,4105,820,14,4105,740
introns,cds24200_intron2,15,2317,490,14,2317,441
introns,cds24204_intron5,15,880,246,14,880,216
introns,cds2420_intron1,15,3746,822,14,3746,795
introns,cds24216_intron9,15,3697,885,14,3697,795
introns,cds24228_intron5,15,6746,1789,14,6746,1606
introns,cds2422_intron2,15,4161,558,14,4161,489
introns,cds2423_intron2,15,1232,234,14,1232,209
introns,cds24246_intron5,14,6588,1483,13,6588,1316
introns,cds24248_intron1,15,663,276,14,663,249
introns,cds24254_intron2,15,648,131,14,648,122
introns,cds2425_intron6,15,8867,1797,14,8867,1599
introns,cds24268_intron5,15,2483,577,14,2483,544
introns,cds24290_intron9,15,3200,886,14,3200,810
introns,cds242_intron8,14,9791,2632,13,9791,2342
introns,cds24300_intron6,15,2536,783,14,2536,715
introns,cds24304_intron4,15,745,197,14,745,179
introns,cds24305_intron10,15,692,218,14,692,204
introns,cds24308_intron5,15,548,193,14,548,171
introns,cds2431_intron6,15,1982,447,14,1982,399
introns,cds24328_intron2,14,1963,422,13,1963,376
introns,cds2432_intron5,15,2729,523,14,2729,470
introns,cds24330_intron1,15,985,243,14,985,220
introns,cds24331_intron4,15,1294,334,14,1294,316
introns,cds24333_intron2,15,3254,903,14,3254,818
introns,cds24342_intron5,15,679,210,14,679,192
introns,cds24347_intron2,15,824,247,14,824,231
introns,cds24348_intron2,15,690,178,14,690,170
introns,cds24353_intron9,15,1049,236,14,1049,209
introns,cds24357_intron5,14,2424,731,13,2424,668
introns,cds2435_intron1,14,8078,1797,13,8078,1642
introns,cds24361_intron1,15,542,167,14,542,148
introns,cds24362_intron4,14,7591,1787,13,7591,1671
introns,cds24392_intron4,15,234,81,14,234,72
introns,cds24393_intron9,14,1361,298,13,1361,278
introns,cds2439_intron4,15,1070,227,14,1070,201
introns,cds24403_intron1,15,3888,1020,14,3888,910
introns,cds2440_intron2,15,5882,1390,14,5882,1264
introns,cds24413_intron4,15,395,110,14,395,97
introns,cds24417_intron2,15,2048,295,14,2048,262
introns,cds2441_intron5,14,5530,1312,13,5530,1182
introns,cds24421_intron2,15,615,139,14,615,135
introns,cds24422_intron2,15,2147,598,14,2147,560
introns,cds24424_intron4,14,33850,7593,13,33850,6893
introns,cds24426_intron7,14,3948,801,13,3948,752
introns,cds24430_intron3,15,2142,508,14,2142,462
introns,cds24433_intron3,14,2454,590,13,2454,533
introns,cds24439_intron3,15,2743,530,14,2743,464
introns,cds2443_intron2,14,9189,2349,13,9189,2056
introns,cds24444_intron3,14,19595,4102,13,19595,3661
introns,cds24445_intron1,15,711,238,14,711,218
introns,cds24448_intron2,14,3254,629,13,3254,570
introns,cds24455_intron1,15,515,145,14,515,135
introns,cds24464_intron5,15,1758,457,14,1758,387
introns,cds2446_intron3,15,9309,1760,14,9309,1490
introns,cds24474_intron2,14,3145,648,13,3145,611
introns,cds2448_intron1,14,8859,1721,13,8859,1488
introns,cds24492_intron6,15,1461,300,14,1461,269
introns,cds24493_intron2,14,11208,2408,13,11208,2221
introns,cds24495_intron4,14,4352,1041,13,4352,936
introns,cds244_intron1,15,4629,994,14,4629,882
introns,cds24510_intron1,15,663,105,14,663,98
introns,cds24519_intron1,14,12906,2616,13,12906,2404
introns,cds2451_intron3,15,2303,469,14,2303,418
introns,cds24520_intron2,14,9340,2350,13,9340,2136
introns,cds24521_intron3,14,2672,424,13,2672,386
introns,cds24530_intron2,14,4059,909,13,4059,803
introns,cds24532_intron2,14,1740,515,13,1740,486
introns,cds24533_intron1,15,2875,760,14,2875,706
introns,cds24536_intron7,14,3627,849,13,3627,809
introns,cds24538_intron7,14,1790,432,13,1790,363
introns,cds24548_intron1,14,8189,2261,13,8189,2106
introns,cds24551_intron1,15,1372,372,14,1372,344
introns,cds24552_intron1,14,5806,1891,13,5806,1738
introns,cds24553_intron1,15,968,174,14,968,149
introns,cds24558_intron5,15,1388,381,14,1388,355
introns,cds24586_intron5,14,2524,717,13,2524,658
introns,cds24593_intron5,15,1238,296,14,1238,262
introns,cds24601_intron4,14,1255,270,13,1255,246
introns,cds24603_intron1,15,4795,1122,14,4795,1012
introns,cds24605_intron4,15,2211,432,14,2211,373
introns,cds24606_intron7,14,2566,424,13,2566,399
introns,cds24607_intron1,15,2551,635,14,2551,562
introns,cds24619_intron2,15,899,235,14,899,218
introns,cds24629_intron3,14,474,137,13,474,128
introns,cds24634_intron2,14,1036,282,13,1036,273
introns,cds24653_intron4,15,990,262,14,990,258
introns,cds24676_intron2,15,850,243,14,850,229
introns,cds24677_intron4,15,264,74,14,264,67
introns,cds24686_intron3,15,939,242,14,939,235
introns,cds24687_intron4,14,20481,4847,13,20481,4471
introns,cds24693_intron4,15,872,232,14,872,207
introns,cds24698_intron9,14,1277,332,13,1277,312
introns,cds24711_intron2,15,8774,1486,14,8774,1376
introns,cds24721_intron20,15,8872,1769,14,8872,1605
introns,cds24724_intron5,14,3897,813,13,3897,770
introns,cds24728_intron13,14,14320,3254,13,14320,2970
introns,cds2472_intron2,15,2634,565,14,2634,548
introns,cds24730_intron1,14,12314,1876,13,12314,1738
introns,cds24736_intron3,15,2082,458,14,2082,403
introns,cds24746_intron1,14,4159,645,13,4159,599
introns,cds24752_intron2,14,20709,4000,13,20709,3623
introns,cds24755_intron1,15,4116,792,14,4116,757
introns,cds24758_intron14,14,8480,1595,13,8480,1499
introns,cds24764_intron5,15,3252,664,14,3252,602
introns,cds24767_intron2,15,1297,274,14,1297,235
introns,cds24768_intron1,14,8591,1937,13,8591,1757
introns,cds24778_intron7,15,1637,344,14,1637,310
introns,cds24786_intron2,14,1714,422,13,1714,418
introns,cds24791_intron2,15,1062,231,14,1062,192
introns,cds24793_intron4,14,5702,1023,13,5702,932
introns,cds24796_intron3,14,4145,1030,13,4145,946
introns,cds247_intron2,14,6694,1549,13,6694,1416
introns,cds24802_intron1,15,3015,587,14,3015,542
introns,cds24803_intron6,14,1466,279,13,1466,253
introns,cds24805_intron7,15,2280,355,14,2280,323
introns,cds24807_intron2,15,2120,341,14,2120,302
introns,cds24814_intron3,14,3488,814,13,3488,771
introns,cds24820_intron8,14,6087,1177,13,6087,1124
introns,cds24823_intron9,14,1600,356,13,1600,329
introns,cds2482_intron2,15,1432,231,14,1432,207
introns,cds24830_intron13,14,4637,823,13,4637,767
introns,cds24838_intron1,14,6369,1452,13,6369,1301
introns,cds24844_intron1,15,5632,1388,14,5632,1248
introns,cds24845_intron2,15,4478,941,14,4478,804
introns,cds24848_intron2,14,14983,3113,13,14983,2868
introns,cds24849_intron4,15,2655,575,14,2655,516
introns,cds24851_intron1,14,3015,681,13,3015,659
introns,cds24866_intron4,14,1368,246,13,1368,221
introns,cds24867_intron5,15,875,195,14,875,182
introns,cds24869_intron2,14,25560,4243,13,25560,3784
introns,cds2486_intron7,15,2872,618,14,2872,549
introns,cds24874_intron1,14,8406,1709,13,8406,1551
introns,cds24875_intron2,15,1376,322,14,1376,291
introns,cds24876_intron4,14,7575,1584,13,7575,1418
introns,cds24881_intron1,14,1902,427,13,1902,384
introns,cds24883_intron1,15,1188,304,14,1188,257
introns,cds24884_intron6,15,2926,606,14,2926,545
introns,cds24891_intron12,15,311,145,14,311,138
introns,cds2489_intron4,14,1288,328,13,1288,299
introns,cds248_intron5,14,759,171,13,759,150
introns,cds24917_intron3,14,992,304,13,992,271
introns,cds24918_intron3,14,1471,489,13,1471,469
introns,cds24934_intron1,14,606,184,13,606,171
introns,cds24936_intron4,14,3242,743,13,3242,713
introns,cds24942_intron3,15,2197,546,14,2197,494
introns,cds24943_intron5,15,292,131,14,292,125
introns,cds24944_intron4,14,1600,380,13,1600,367
introns,cds24945_intron4,14,1582,468,13,1582,434
introns,cds24952_intron1,15,1211,386,14,1211,339
introns,cds24958_intron1,14,14401,3045,13,14401,2673
introns,cds24961_intron1,15,1320,238,14,1320,216
introns,cds24968_intron1,14,25033,5357,13,25033,4773
introns,cds24971_intron4,15,1003,223,14,1003,193
introns,cds24972_intron1,14,12324,2380,13,12324,2181
introns,cds24973_intron8,15,1004,266,14,1004,240
introns,cds24982_intron3,15,1090,234,14,1090,210
introns,cds24983_intron4,15,1354,224,14,1354,197
introns,cds24987_intron1,15,1843,428,14,1843,383
introns,cds24993_intron8,15,1944,302,14,1944,267
introns,cds24997_intron11,15,3066,482,14,3066,457
introns,cds25002_intron5,14,2331,390,13,2331,348
introns,cds25011_intron5,14,2963,644,13,2963,583
introns,cds25018_intron1,14,429,99,13,429,93
introns,cds25026_intron2,14,7892,2044,13,7892,1901
introns,cds25028_intron1,14,12206,3141,13,12206,2917
introns,cds25031_intron2,15,517,173,14,517,153
introns,cds25033_intron1,15,311,104,14,311,95
introns,cds25036_intron8,14,1635,385,13,1635,359
introns,cds25041_intron8,14,5080,1000,13,5080,895
introns,cds25073_intron3,15,2962,725,14,2962,649
introns,cds25083_intron3,14,3783,863,13,3783,784
introns,cds25087_intron5,15,603,94,14,603,86
introns,cds25089_intron1,14,3891,979,13,3891,861
introns,cds25091_intron6,15,774,177,14,774,156
introns,cds25096_intron4,14,360,114,13,360,100
introns,cds25104_intron3,14,2015,451,13,2015,400
introns,cds25107_intron3,15,3628,623,14,3628,609
introns,cds25109_intron11,15,860,142,14,860,132
introns,cds25110_intron2,15,2194,553,14,2194,514
introns,cds25114_intron2,15,1102,357,14,1102,315
introns,cds25115_intron2,15,1338,314,14,1338,278
introns,cds25116_intron1,15,2974,693,14,2974,602
introns,cds25120_intron3,14,4370,1013,13,4370,898
introns,cds25124_intron7,15,1686,418,14,1686,373
introns,cds25128_intron2,14,16626,3729,13,16626,3385
introns,cds25143_intron2,15,1973,378,14,1973,357
introns,cds25148_intron4,14,459,164,13,459,150
introns,cds25157_intron2,14,7849,1412,13,7849,1257
introns,cds25161_intron5,14,2675,546,13,2675,503
introns,cds25162_intron4,15,899,196,14,899,189
introns,cds25168_intron4,15,1290,322,14,1290,305
introns,cds2517_intron3,14,3933,888,13,3933,796
introns,cds25180_intron2,15,1199,303,14,1199,291
introns,cds25182_intron4,15,640,190,14,640,164
introns,cds25188_intron13,15,4943,1125,14,4943,1061
introns,cds25189_intron1,15,631,144,14,631,114
introns,cds25190_intron8,14,794,173,13,794,163
introns,cds25215_intron2,15,402,132,14,402,119
introns,cds25217_intron1,15,3021,719,14,3021,658
introns,cds25229_intron5,15,1008,282,14,1008,240
introns,cds25236_intron3,15,1156,267,14,1156,232
introns,cds25248_intron19,14,5775,1444,13,5775,1305
introns,cds25257_intron2,14,1499,427,13,1499,414
introns,cds25258_intron6,15,1346,474,14,1346,430
introns,cds25266_intron6,14,852,208,13,852,205
introns,cds25278_intron1,15,2356,450,14,2356,385
introns,cds25280_intron1,14,16005,2746,13,16005,2294
introns,cds25324_intron5,15,532,134,14,532,121
introns,cds25328_intron7,14,3304,616,13,3304,588
introns,cds25341_intron10,15,745,182,14,745,160
introns,cds25343_intron13,15,412,151,14,412,148
introns,cds25349_intron2,15,252,80,14,252,75
introns,cds25350_intron1,15,3417,707,14,3417,639
introns,cds25355_intron3,14,2231,523,13,2231,460
introns,cds2535_intron1,15,470,111,14,470,100
introns,cds25368_intron2,14,38899,7775,13,38899,6917
introns,cds25369_intron2,15,1237,331,14,1237,297
introns,cds25384_intron5,15,1337,311,14,1337,265
introns,cds25387_intron5,15,987,263,14,987,249
introns,cds25389_intron2,14,1014,312,13,1014,287
