TYPE,GENE,SAVG,SMED,SSTD,SMIN,SMAX
introns,cds8104_intron4,0.9245,1.0000,0.1642,0.4198,1.0000
introns,cds8106_intron4,0.8898,0.9992,0.2356,0.1544,1.0000
introns,cds8118_intron2,0.8578,1.0000,0.2496,0.3253,1.0000
introns,cds8122_intron1,0.8930,1.0000,0.2540,0.0795,1.0000
introns,cds8126_intron1,0.8188,1.0000,0.3192,0.1229,1.0000
introns,cds8137_intron8,0.8584,1.0000,0.3068,0.0690,1.0000
introns,cds8138_intron1,0.9528,1.0000,0.1491,0.4813,1.0000
introns,cds8153_intron1,0.9893,1.0000,0.0255,0.9100,1.0000
introns,cds8155_intron2,0.9558,1.0000,0.1122,0.6117,1.0000
introns,cds8156_intron1,0.9988,1.0000,0.0031,0.9895,1.0000
introns,cds8159_intron5,0.9776,1.0000,0.0479,0.8606,1.0000
introns,cds8165_intron2,0.8799,1.0000,0.2156,0.3433,1.0000
introns,cds8169_intron12,0.8421,1.0000,0.2957,0.0810,1.0000
introns,cds816_intron1,0.7401,1.0000,0.3920,0.0000,1.0000
introns,cds8170_intron7,0.8330,0.9415,0.2399,0.2609,1.0000
introns,cds8173_intron3,0.8771,1.0000,0.2354,0.2968,1.0000
introns,cds8174_intron1,0.8452,1.0000,0.2221,0.4123,1.0000
introns,cds8175_intron4,0.8769,1.0000,0.2666,0.1964,1.0000
introns,cds8179_intron5,0.9214,1.0000,0.2482,0.1364,1.0000
introns,cds8183_intron2,0.8677,1.0000,0.2955,0.0525,1.0000
introns,cds8184_intron8,0.8520,1.0000,0.3177,0.0420,1.0000
introns,cds8194_intron2,0.9520,1.0000,0.1517,0.4723,1.0000
introns,cds8200_intron2,0.9704,0.9985,0.0780,0.7136,1.0000
introns,cds8208_intron5,0.6915,1.0000,0.4244,0.0015,1.0000
introns,cds8209_intron16,0.9248,1.0000,0.1747,0.4198,1.0000
introns,cds820_intron4,0.7609,0.9902,0.3652,0.0390,1.0000
introns,cds8212_intron9,0.9210,1.0000,0.1670,0.4978,1.0000
introns,cds821_intron5,0.9446,1.0000,0.0804,0.7736,1.0000
introns,cds8223_intron17,0.8661,1.0000,0.2770,0.0540,1.0000
introns,cds8224_intron4,0.8797,1.0000,0.2566,0.2249,1.0000
introns,cds8228_intron5,0.8521,0.9992,0.2750,0.1169,1.0000
introns,cds8230_intron2,0.8518,1.0000,0.2924,0.1274,1.0000
introns,cds8235_intron6,0.8078,1.0000,0.2617,0.2144,1.0000
introns,cds8236_intron2,0.8474,1.0000,0.3170,0.1394,1.0000
introns,cds8245_intron1,0.9977,1.0000,0.0060,0.9790,1.0000
introns,cds8246_intron3,0.9575,1.0000,0.1345,0.5322,1.0000
introns,cds8250_intron2,0.8810,1.0000,0.2322,0.3028,1.0000
introns,cds8255_intron3,0.8561,0.9992,0.2806,0.1694,1.0000
introns,cds8259_intron3,0.9895,1.0000,0.0332,0.8846,1.0000
introns,cds826_intron4,0.9031,1.0000,0.2145,0.2714,1.0000
introns,cds8273_intron1,0.8672,1.0000,0.2784,0.1574,1.0000
introns,cds8292_intron2,0.7773,1.0000,0.3636,0.1080,1.0000
introns,cds8301_intron3,0.9546,1.0000,0.1049,0.6342,1.0000
introns,cds8302_intron1,0.9393,1.0000,0.1387,0.4992,1.0000
introns,cds8306_intron2,0.9172,0.9962,0.1419,0.5442,1.0000
introns,cds8308_intron12,0.9783,1.0000,0.0721,0.7391,1.0000
introns,cds8310_intron1,0.9208,1.0000,0.1843,0.3808,1.0000
introns,cds8320_intron8,0.9922,1.0000,0.0246,0.9145,1.0000
introns,cds8325_intron2,0.8614,1.0000,0.2945,0.0615,1.0000
introns,cds8326_intron3,0.8706,1.0000,0.2907,0.1559,1.0000
introns,cds8327_intron1,0.9997,1.0000,0.0009,0.9970,1.0000
introns,cds8330_intron3,0.8510,1.0000,0.2172,0.4093,1.0000
introns,cds8334_intron5,0.9943,1.0000,0.0129,0.9580,1.0000
introns,cds8342_intron5,0.9105,1.0000,0.2174,0.2294,1.0000
introns,cds8344_intron4,0.7350,1.0000,0.3717,0.0795,1.0000
introns,cds8346_intron1,0.7559,1.0000,0.3544,0.1109,1.0000
introns,cds8358_intron6,0.9245,1.0000,0.1816,0.3778,1.0000
introns,cds8360_intron7,0.9201,1.0000,0.1337,0.5592,1.0000
introns,cds8363_intron5,0.9107,1.0000,0.2019,0.3448,1.0000
introns,cds8370_intron1,0.5544,0.7721,0.4576,0.0000,1.0000
introns,cds8384_intron3,0.8974,1.0000,0.2756,0.0015,1.0000
introns,cds8385_intron1,0.7887,1.0000,0.2888,0.2624,1.0000
introns,cds83_intron5,0.7692,1.0000,0.3566,0.0000,1.0000
introns,cds8411_intron3,0.9378,1.0000,0.1961,0.3178,1.0000
introns,cds8421_intron4,0.8598,1.0000,0.2340,0.2789,1.0000
introns,cds8422_intron2,0.9150,1.0000,0.2204,0.2249,1.0000
introns,cds8426_intron5,0.8234,1.0000,0.3450,0.0825,1.0000
introns,cds842_intron4,0.7166,1.0000,0.3829,0.0000,1.0000
introns,cds8438_intron4,0.8918,1.0000,0.2553,0.1334,1.0000
introns,cds8442_intron3,0.6918,0.9213,0.3744,0.0360,1.0000
introns,cds8446_intron7,0.9128,1.0000,0.2628,0.0825,1.0000
introns,cds8453_intron1,0.8737,0.9820,0.2171,0.2744,1.0000
introns,cds8460_intron2,0.8866,1.0000,0.2543,0.1829,1.0000
introns,cds8464_intron2,0.8617,1.0000,0.2161,0.2924,1.0000
introns,cds8467_intron4,0.7908,1.0000,0.3508,0.0015,1.0000
introns,cds846_intron2,0.8412,1.0000,0.3025,0.0450,1.0000
introns,cds8471_intron2,0.8699,0.9970,0.2588,0.2279,1.0000
introns,cds8487_intron5,0.7877,0.9880,0.3716,0.0000,1.0000
introns,cds8489_intron1,0.9275,1.0000,0.1720,0.4183,1.0000
introns,cds8495_intron3,0.7665,1.0000,0.3778,0.0990,1.0000
introns,cds849_intron2,0.7657,1.0000,0.3440,0.0840,1.0000
introns,cds84_intron2,0.9774,1.0000,0.0588,0.7931,1.0000
introns,cds8504_intron1,0.7213,0.9798,0.3759,0.0810,1.0000
introns,cds8513_intron12,0.9668,1.0000,0.0930,0.6612,1.0000
introns,cds8516_intron2,0.9073,1.0000,0.2050,0.2744,1.0000
introns,cds8518_intron3,0.7678,1.0000,0.3149,0.0015,1.0000
introns,cds8525_intron2,0.7885,1.0000,0.3503,0.0015,1.0000
introns,cds8531_intron5,0.9260,1.0000,0.1381,0.5502,1.0000
introns,cds8534_intron1,0.8305,1.0000,0.3057,0.1829,1.0000
introns,cds8535_intron1,0.9359,1.0000,0.2126,0.2309,1.0000
introns,cds8536_intron3,0.9415,1.0000,0.1566,0.4543,1.0000
introns,cds8537_intron3,0.7104,0.9985,0.3840,0.0000,1.0000
introns,cds853_intron4,0.8511,0.9895,0.2467,0.2564,1.0000
introns,cds8549_intron11,0.7291,0.9978,0.3838,0.0030,1.0000
introns,cds8550_intron8,0.7909,1.0000,0.3259,0.0015,1.0000
introns,cds8557_intron3,0.7529,0.9970,0.3245,0.0240,1.0000
introns,cds8560_intron6,0.8060,1.0000,0.3320,0.0330,1.0000
introns,cds856_intron17,0.7770,1.0000,0.3407,0.0015,1.0000
introns,cds8570_intron7,0.7459,0.9940,0.3417,0.1334,1.0000
introns,cds859_intron2,0.8512,0.9970,0.2965,0.1184,1.0000
introns,cds860_intron3,0.9402,1.0000,0.1665,0.3943,1.0000
introns,cds8612_intron7,0.7810,0.9978,0.3376,0.0300,1.0000
introns,cds8625_intron2,0.7947,0.9895,0.3133,0.0900,1.0000
introns,cds863_intron2,0.7871,0.9858,0.2932,0.1634,1.0000
introns,cds8640_intron5,0.7549,0.9775,0.3004,0.1979,1.0000
introns,cds8641_intron4,0.7729,1.0000,0.3345,0.1109,1.0000
introns,cds8643_intron5,0.8197,0.9970,0.3017,0.1229,1.0000
introns,cds8651_intron1,0.6027,0.6604,0.3867,0.0000,1.0000
introns,cds8671_intron2,0.6953,0.8711,0.3626,0.0000,1.0000
introns,cds8672_intron1,0.9566,1.0000,0.1375,0.5008,1.0000
introns,cds867_intron1,0.9556,1.0000,0.1354,0.5277,1.0000
introns,cds8680_intron5,0.6469,0.9655,0.4091,0.0420,1.0000
introns,cds8682_intron3,0.8088,0.9985,0.3036,0.0630,1.0000
introns,cds8691_intron2,0.8802,0.9918,0.2412,0.1484,1.0000
introns,cds8718_intron3,0.9579,1.0000,0.1327,0.5382,1.0000
introns,cds8723_intron2,0.8085,0.9932,0.3169,0.0000,1.0000
introns,cds8730_intron1,0.8157,0.9558,0.2638,0.2639,1.0000
introns,cds8731_intron5,0.8215,0.9992,0.2835,0.1769,1.0000
introns,cds8739_intron1,0.8801,1.0000,0.2318,0.1709,1.0000
introns,cds8741_intron2,0.6700,1.0000,0.4369,0.0435,1.0000
introns,cds8743_intron1,0.8506,1.0000,0.2193,0.3943,1.0000
introns,cds8745_intron2,0.6490,0.8771,0.4131,0.0000,1.0000
introns,cds8746_intron2,0.7160,0.9453,0.3486,0.0000,1.0000
introns,cds8751_intron1,0.7421,1.0000,0.3618,0.0000,1.0000
introns,cds8752_intron1,0.8088,1.0000,0.2585,0.3928,1.0000
introns,cds8755_intron1,0.6599,0.7841,0.3593,0.0885,1.0000
introns,cds8756_intron2,0.8338,0.9978,0.2760,0.0270,1.0000
introns,cds875_intron16,0.9278,1.0000,0.1642,0.4633,1.0000
introns,cds8762_intron10,0.8657,1.0000,0.2465,0.1799,1.0000
introns,cds8765_intron2,0.8388,0.9932,0.2612,0.1514,1.0000
introns,cds8772_intron3,0.9787,1.0000,0.0658,0.7706,1.0000
introns,cds8775_intron2,0.7002,0.9843,0.3852,0.0000,1.0000
introns,cds8786_intron2,0.6872,0.9415,0.3441,0.1484,1.0000
introns,cds8788_intron2,0.7630,0.9648,0.3115,0.1020,1.0000
introns,cds878_intron8,0.7834,0.9948,0.3553,0.0930,1.0000
introns,cds8793_intron1,0.9996,1.0000,0.0009,0.9970,1.0000
introns,cds8794_intron2,0.7997,0.9895,0.2976,0.1754,1.0000
introns,cds8797_intron1,1.0000,1.0000,0.0000,1.0000,1.0000
introns,cds8805_intron4,0.7717,1.0000,0.3529,0.0720,1.0000
introns,cds881_intron2,0.9079,1.0000,0.2108,0.2984,1.0000
introns,cds8824_intron4,0.7972,1.0000,0.2903,0.2504,1.0000
introns,cds8842_intron5,0.9539,1.0000,0.1015,0.6477,1.0000
introns,cds8843_intron2,0.7677,0.9528,0.3021,0.1739,1.0000
introns,cds8853_intron2,0.8205,1.0000,0.3175,0.0855,1.0000
introns,cds8854_intron2,0.8314,1.0000,0.2929,0.1499,1.0000
introns,cds8855_intron2,0.8947,1.0000,0.2090,0.2864,1.0000
introns,cds8856_intron2,0.9936,1.0000,0.0140,0.9565,1.0000
introns,cds8858_intron4,0.8983,1.0000,0.1885,0.4033,1.0000
introns,cds8869_intron2,0.9643,1.0000,0.1032,0.6387,1.0000
introns,cds8878_intron1,0.8081,1.0000,0.2703,0.0750,1.0000
introns,cds8881_intron1,0.8501,1.0000,0.2331,0.3793,1.0000
introns,cds888_intron1,0.9804,1.0000,0.0420,0.8621,1.0000
introns,cds8900_intron4,0.8186,0.9985,0.2806,0.0330,1.0000
introns,cds8911_intron1,0.6498,0.9723,0.4242,0.0000,1.0000
introns,cds8916_intron5,0.8502,1.0000,0.2804,0.0930,1.0000
introns,cds8919_intron1,0.8964,1.0000,0.1828,0.4543,1.0000
introns,cds8921_intron5,0.9192,1.0000,0.1212,0.6687,1.0000
introns,cds8924_intron1,0.6752,0.8681,0.3560,0.0000,1.0000
introns,cds8933_intron5,0.7439,1.0000,0.3892,0.0165,1.0000
introns,cds8934_intron3,0.6666,1.0000,0.4353,0.0000,1.0000
introns,cds8935_intron6,0.7235,0.9040,0.3412,0.0000,1.0000
introns,cds8938_intron10,0.6301,0.7421,0.3662,0.0195,1.0000
introns,cds8943_intron17,0.8346,1.0000,0.2909,0.2039,1.0000
introns,cds8952_intron2,0.6586,0.9970,0.3871,0.0030,1.0000
introns,cds8961_intron1,0.8842,1.0000,0.2501,0.1439,1.0000
introns,cds8963_intron1,0.8745,1.0000,0.2642,0.1184,1.0000
introns,cds8966_intron7,0.7490,0.9820,0.3682,0.0000,1.0000
introns,cds8969_intron8,0.9070,1.0000,0.1747,0.4183,1.0000
introns,cds896_intron1,0.9524,1.0000,0.1262,0.5607,1.0000
introns,cds8986_intron7,0.7800,1.0000,0.3693,0.0000,1.0000
introns,cds8992_intron4,0.7831,1.0000,0.3394,0.0435,1.0000
introns,cds8999_intron3,0.9077,1.0000,0.2092,0.2714,1.0000
introns,cds9007_intron2,0.8946,1.0000,0.2186,0.2459,1.0000
introns,cds9013_intron3,0.8218,1.0000,0.3228,0.0705,1.0000
introns,cds9015_intron4,0.6769,0.7669,0.3422,0.0510,1.0000
introns,cds9016_intron11,0.7814,0.9910,0.2968,0.1319,1.0000
introns,cds9018_intron3,0.6550,0.8178,0.4028,0.0000,1.0000
introns,cds9020_intron5,0.7958,1.0000,0.3333,0.1634,1.0000
introns,cds9022_intron9,0.7992,1.0000,0.3315,0.1034,1.0000
introns,cds9037_intron7,0.8310,1.0000,0.2905,0.1724,1.0000
introns,cds9039_intron8,0.8629,1.0000,0.2712,0.2189,1.0000
introns,cds9048_intron9,0.8269,1.0000,0.3262,0.1214,1.0000
introns,cds9050_intron12,0.8983,1.0000,0.2296,0.1904,1.0000
introns,cds9065_intron3,0.7469,0.9648,0.3385,0.0405,1.0000
introns,cds9077_intron9,0.7429,0.9910,0.3327,0.1634,1.0000
introns,cds9095_intron1,0.9633,1.0000,0.1159,0.5967,1.0000
introns,cds9098_intron3,0.8232,0.9985,0.2631,0.2849,1.0000
introns,cds90_intron4,0.7625,0.9978,0.3761,0.0000,1.0000
introns,cds9104_intron4,0.8357,1.0000,0.3218,0.0300,1.0000
introns,cds9113_intron1,0.9922,1.0000,0.0246,0.9145,1.0000
introns,cds9121_intron5,0.6786,0.8576,0.3795,0.0495,1.0000
introns,cds9127_intron2,0.9095,1.0000,0.1646,0.4663,1.0000
introns,cds9135_intron2,0.9094,1.0000,0.1948,0.3613,1.0000
introns,cds9139_intron5,0.8633,1.0000,0.2459,0.2804,1.0000
introns,cds9142_intron5,0.7076,0.9730,0.4048,0.0000,1.0000
introns,cds9144_intron7,0.8681,1.0000,0.2066,0.3823,1.0000
introns,cds9148_intron1,0.7976,1.0000,0.3595,0.0240,1.0000
introns,cds9149_intron5,0.8624,1.0000,0.2506,0.1529,1.0000
introns,cds914_intron3,0.7917,0.9992,0.3035,0.1604,1.0000
introns,cds9150_intron1,0.9575,1.0000,0.1221,0.5727,1.0000
introns,cds9155_intron2,0.9027,1.0000,0.2175,0.3044,1.0000
introns,cds9158_intron4,0.8914,0.9865,0.2310,0.1784,1.0000
introns,cds9159_intron6,0.8562,1.0000,0.3089,0.0030,1.0000
introns,cds915_intron1,0.7281,0.8538,0.3366,0.0000,1.0000
introns,cds916_intron2,0.9034,1.0000,0.1591,0.4918,1.0000
introns,cds9179_intron2,0.7174,0.8711,0.3224,0.1829,1.0000
introns,cds9180_intron7,0.7542,0.7968,0.2703,0.1394,1.0000
introns,cds9181_intron3,0.5160,0.5172,0.4195,0.0000,1.0000
introns,cds918_intron6,0.9199,1.0000,0.1944,0.2879,1.0000
introns,cds919_intron3,0.8603,1.0000,0.2132,0.3838,1.0000
introns,cds9205_intron4,0.8333,1.0000,0.2723,0.1994,1.0000
introns,cds9211_intron3,0.8761,1.0000,0.2471,0.1619,1.0000
introns,cds9223_intron2,0.9110,1.0000,0.2458,0.1364,1.0000
introns,cds9224_intron4,0.7526,1.0000,0.3858,0.0780,1.0000
introns,cds9230_intron2,0.8652,1.0000,0.1972,0.4168,1.0000
introns,cds9232_intron11,0.8908,1.0000,0.1762,0.3928,1.0000
introns,cds9237_intron1,0.5956,1.0000,0.4583,0.0000,1.0000
introns,cds9244_intron2,0.9238,1.0000,0.2068,0.2744,1.0000
introns,cds9246_intron2,0.9575,1.0000,0.1345,0.5322,1.0000
introns,cds9247_intron3,0.9785,1.0000,0.0551,0.8066,1.0000
introns,cds9249_intron5,0.9344,1.0000,0.1344,0.6372,1.0000
introns,cds924_intron2,0.7658,1.0000,0.2924,0.2579,1.0000
introns,cds9256_intron2,0.6624,0.9940,0.4572,0.0000,1.0000
introns,cds926_intron12,0.9244,0.9978,0.1863,0.3193,1.0000
introns,cds927_intron2,0.9620,1.0000,0.0850,0.7076,1.0000
introns,cds9282_intron1,0.9156,1.0000,0.2015,0.3133,1.0000
introns,cds9286_intron1,0.7683,0.9640,0.3124,0.0780,1.0000
introns,cds9287_intron3,0.8584,1.0000,0.2929,0.0045,1.0000
introns,cds929_intron3,0.7595,0.9992,0.3553,0.0000,1.0000
introns,cds92_intron8,0.8728,0.9962,0.2254,0.3253,1.0000
introns,cds9305_intron2,0.9317,1.0000,0.1641,0.4153,1.0000
introns,cds9306_intron6,0.7117,1.0000,0.3802,0.0150,1.0000
introns,cds9307_intron5,0.7971,1.0000,0.3412,0.1319,1.0000
introns,cds9314_intron2,0.9036,1.0000,0.2158,0.2968,1.0000
introns,cds9320_intron2,0.8756,1.0000,0.2779,0.1769,1.0000
introns,cds9325_intron3,0.9102,1.0000,0.2035,0.2699,1.0000
introns,cds9326_intron1,0.7949,1.0000,0.3185,0.1409,1.0000
introns,cds9333_intron7,0.9282,1.0000,0.1471,0.5967,1.0000
introns,cds9341_intron3,0.9896,1.0000,0.0268,0.9070,1.0000
introns,cds9342_intron12,0.9337,1.0000,0.1574,0.4528,1.0000
introns,cds9343_intron7,0.9215,1.0000,0.1839,0.3778,1.0000
introns,cds9347_intron2,0.9286,1.0000,0.1516,0.4828,1.0000
introns,cds9348_intron2,0.9098,1.0000,0.1706,0.4333,1.0000
introns,cds934_intron11,0.8074,1.0000,0.2998,0.2024,1.0000
introns,cds9350_intron2,0.8101,0.9573,0.2643,0.1484,1.0000
introns,cds9351_intron2,0.9750,1.0000,0.0811,0.7062,1.0000
introns,cds9352_intron2,0.7533,0.9970,0.3515,0.0000,1.0000
introns,cds9355_intron1,0.9184,1.0000,0.2402,0.1604,1.0000
introns,cds9357_intron3,0.9548,1.0000,0.1218,0.5712,1.0000
introns,cds9363_intron2,0.7826,1.0000,0.3334,0.0825,1.0000
introns,cds9367_intron30,0.9877,1.0000,0.0268,0.9070,1.0000
introns,cds9369_intron2,0.7444,0.8463,0.2808,0.1469,1.0000
introns,cds9370_intron4,0.8908,1.0000,0.2076,0.2998,1.0000
introns,cds9371_intron6,0.9214,1.0000,0.1398,0.6237,1.0000
introns,cds9372_intron7,0.9109,1.0000,0.2819,0.0195,1.0000
introns,cds9378_intron2,0.9526,1.0000,0.1500,0.4783,1.0000
introns,cds937_intron1,0.7240,0.9198,0.3517,0.0030,1.0000
introns,cds9381_intron1,0.9849,1.0000,0.0478,0.8336,1.0000
introns,cds9384_intron3,0.8826,1.0000,0.2492,0.3268,1.0000
introns,cds938_intron4,0.9331,1.0000,0.1357,0.6057,1.0000
introns,cds939_intron2,0.7833,1.0000,0.3552,0.1289,1.0000
introns,cds9406_intron4,0.7978,1.0000,0.3644,0.0000,1.0000
introns,cds9407_intron2,0.9974,1.0000,0.0082,0.9715,1.0000
introns,cds9414_intron4,0.8082,0.9962,0.3377,0.0360,1.0000
introns,cds941_intron8,0.7504,1.0000,0.3493,0.0705,1.0000
introns,cds9420_intron3,0.9365,1.0000,0.1113,0.6492,1.0000
introns,cds9425_intron1,0.9372,1.0000,0.1940,0.3238,1.0000
introns,cds942_intron3,0.7994,0.9978,0.3004,0.2219,1.0000
introns,cds9431_intron3,0.8863,1.0000,0.2756,0.0000,1.0000
introns,cds9432_intron2,0.8126,1.0000,0.3228,0.0990,1.0000
introns,cds943_intron3,0.8262,1.0000,0.3133,0.1199,1.0000
introns,cds9446_intron8,0.9813,1.0000,0.0398,0.8876,1.0000
introns,cds9447_intron8,0.6916,0.7151,0.3010,0.2339,1.0000
introns,cds9455_intron2,0.7207,1.0000,0.3707,0.1604,1.0000
introns,cds9458_intron3,0.8441,0.9888,0.3131,0.0825,1.0000
introns,cds945_intron11,0.8275,0.9978,0.3239,0.0000,1.0000
introns,cds9460_intron2,0.9234,1.0000,0.2020,0.2968,1.0000
introns,cds9461_intron2,0.8586,1.0000,0.2747,0.1214,1.0000
introns,cds9464_intron2,0.5325,0.5675,0.4347,0.0000,1.0000
introns,cds9465_intron3,0.5587,0.6934,0.4399,0.0000,1.0000
introns,cds9466_intron3,0.9167,1.0000,0.2005,0.3118,1.0000
introns,cds9470_intron2,0.9039,0.9992,0.2737,0.0000,1.0000
introns,cds9471_intron3,0.8360,1.0000,0.2925,0.0795,1.0000
introns,cds947_intron1,0.9238,1.0000,0.2324,0.1889,1.0000
introns,cds948_intron4,0.7941,1.0000,0.3005,0.1499,1.0000
introns,cds9490_intron2,0.7614,0.9565,0.3417,0.0000,1.0000
introns,cds949_intron1,0.7353,0.9910,0.3657,0.0974,1.0000
introns,cds9500_intron16,0.9271,1.0000,0.1624,0.4348,1.0000
introns,cds9508_intron6,0.8903,1.0000,0.2547,0.1544,1.0000
introns,cds9512_intron4,0.8591,1.0000,0.2772,0.1424,1.0000
introns,cds951_intron5,0.7078,1.0000,0.3829,0.0000,1.0000
introns,cds9524_intron4,0.9301,1.0000,0.2024,0.2924,1.0000
introns,cds9537_intron2,0.6749,0.9640,0.4146,0.0000,1.0000
introns,cds9543_intron4,0.8098,1.0000,0.3361,0.0015,1.0000
introns,cds9545_intron1,0.8153,1.0000,0.3345,0.0015,1.0000
introns,cds9547_intron4,0.8193,0.9978,0.3006,0.0000,1.0000
introns,cds9548_intron4,0.7310,1.0000,0.3630,0.0690,1.0000
introns,cds9549_intron13,0.9764,1.0000,0.0741,0.7421,1.0000
introns,cds9561_intron5,0.8612,0.9992,0.1863,0.4588,1.0000
introns,cds9568_intron1,0.9012,1.0000,0.2327,0.1859,1.0000
introns,cds959_intron5,0.8273,1.0000,0.3091,0.1184,1.0000
introns,cds9600_intron1,0.7568,0.9438,0.3364,0.0000,1.0000
introns,cds9601_intron1,0.5521,0.6439,0.4412,0.0000,1.0000
introns,cds9603_intron3,0.8642,1.0000,0.1801,0.4813,1.0000
introns,cds960_intron1,0.7538,1.0000,0.3750,0.0495,1.0000
introns,cds9623_intron1,0.8814,1.0000,0.2474,0.1080,1.0000
introns,cds9634_intron4,0.7922,1.0000,0.3293,0.0000,1.0000
introns,cds963_intron2,0.7988,1.0000,0.2994,0.1829,1.0000
introns,cds9640_intron1,0.7795,1.0000,0.3671,0.0000,1.0000
introns,cds9641_intron6,0.9489,1.0000,0.1616,0.4378,1.0000
introns,cds9645_intron2,1.0000,1.0000,0.0000,1.0000,1.0000
introns,cds9652_intron3,0.6072,0.6072,0.4008,0.0225,1.0000
introns,cds9656_intron2,0.6828,0.8583,0.3675,0.0615,1.0000
introns,cds9660_intron6,0.8784,1.0000,0.2228,0.4033,1.0000
introns,cds9663_intron2,0.9415,1.0000,0.1205,0.6342,1.0000
introns,cds966_intron3,0.8476,1.0000,0.3268,0.0255,1.0000
introns,cds9672_intron2,0.8174,1.0000,0.2955,0.0750,1.0000
introns,cds9675_intron4,0.7949,1.0000,0.3156,0.0000,1.0000
introns,cds967_intron3,0.6739,0.8074,0.3735,0.0000,1.0000
introns,cds9686_intron6,0.9786,1.0000,0.0677,0.7646,1.0000
introns,cds9690_intron1,0.9584,1.0000,0.1059,0.6282,1.0000
introns,cds9692_intron5,0.8654,0.9992,0.2645,0.1394,1.0000
introns,cds9703_intron1,0.8170,1.0000,0.3446,0.0015,1.0000
introns,cds9705_intron1,0.7734,0.9858,0.3277,0.0015,1.0000
introns,cds9706_intron3,0.9092,1.0000,0.2096,0.2954,1.0000
introns,cds9716_intron3,0.9193,1.0000,0.2420,0.1544,1.0000
introns,cds971_intron1,0.7554,1.0000,0.3431,0.0015,1.0000
introns,cds9738_intron2,1.0000,1.0000,0.0000,1.0000,1.0000
introns,cds9739_intron2,0.9700,1.0000,0.0901,0.6852,1.0000
introns,cds973_intron1,0.9613,1.0000,0.1064,0.6282,1.0000
introns,cds9741_intron4,0.9141,1.0000,0.2687,0.0645,1.0000
introns,cds9749_intron3,0.9985,1.0000,0.0038,0.9865,1.0000
introns,cds9768_intron5,0.8934,1.0000,0.2497,0.1439,1.0000
introns,cds9773_intron1,0.8398,1.0000,0.2702,0.2384,1.0000
introns,cds9785_intron2,0.7777,1.0000,0.3692,0.0000,1.0000
introns,cds979_intron1,0.8301,1.0000,0.2802,0.0900,1.0000
introns,cds9801_intron5,0.8836,1.0000,0.2643,0.0885,1.0000
introns,cds9803_intron1,0.8367,1.0000,0.2687,0.2579,1.0000
introns,cds9809_intron6,0.9128,1.0000,0.1954,0.3148,1.0000
introns,cds9814_intron2,0.8863,1.0000,0.2098,0.3103,1.0000
introns,cds9827_intron2,0.9403,1.0000,0.1845,0.3568,1.0000
introns,cds982_intron1,0.8438,1.0000,0.2250,0.3268,1.0000
introns,cds9844_intron2,0.9599,1.0000,0.1116,0.6087,1.0000
introns,cds9847_intron1,0.7442,1.0000,0.4075,0.0195,1.0000
introns,cds9848_intron3,0.8761,0.9895,0.2487,0.1574,1.0000
introns,cds9851_intron3,1.0000,1.0000,0.0000,1.0000,1.0000
introns,cds9852_intron3,0.8738,1.0000,0.2678,0.2714,1.0000
introns,cds9853_intron2,0.9490,1.0000,0.1029,0.6642,1.0000
introns,cds9854_intron3,0.7880,1.0000,0.3471,0.0795,1.0000
introns,cds9857_intron8,0.8574,1.0000,0.2391,0.2324,1.0000
introns,cds9858_intron2,0.9351,1.0000,0.1367,0.5187,1.0000
introns,cds9859_intron1,0.8788,1.0000,0.2430,0.2579,1.0000
introns,cds9871_intron10,0.9211,1.0000,0.1821,0.3943,1.0000
introns,cds9872_intron1,0.9990,1.0000,0.0020,0.9940,1.0000
introns,cds9875_intron5,0.9624,1.0000,0.1045,0.6342,1.0000
introns,cds9877_intron3,0.9152,1.0000,0.2136,0.2489,1.0000
introns,cds9880_intron8,0.8942,1.0000,0.2707,0.0450,1.0000
introns,cds9881_intron7,0.9456,1.0000,0.1197,0.6522,1.0000
introns,cds9894_intron5,0.7793,1.0000,0.3647,0.0000,1.0000
introns,cds989_intron14,0.8504,1.0000,0.2874,0.0015,1.0000
introns,cds9901_intron1,0.9862,1.0000,0.0386,0.8651,1.0000
introns,cds9924_intron3,0.6377,0.9400,0.4292,0.0000,1.0000
introns,cds9925_intron1,0.7746,1.0000,0.2958,0.2849,1.0000
introns,cds9928_intron7,0.8653,1.0000,0.2992,0.0900,1.0000
introns,cds9944_intron1,0.8548,1.0000,0.2970,0.0945,1.0000
introns,cds9948_intron7,0.9328,1.0000,0.1688,0.4048,1.0000
introns,cds9951_intron4,0.8544,1.0000,0.2520,0.3433,1.0000
introns,cds9952_intron2,0.9829,1.0000,0.0481,0.8261,1.0000
introns,cds9956_intron15,0.9806,1.0000,0.0420,0.8726,1.0000
introns,cds9960_intron9,0.9840,1.0000,0.0438,0.8471,1.0000
introns,cds9973_intron2,0.8987,1.0000,0.1925,0.4288,1.0000
introns,cds9977_intron2,0.7921,0.9992,0.2953,0.2264,1.0000
introns,cds9981_intron1,0.8500,1.0000,0.2824,0.0750,1.0000
introns,cds9983_intron1,0.8126,1.0000,0.3348,0.0000,1.0000
introns,cds9986_intron1,0.9595,1.0000,0.0754,0.7481,1.0000
introns,cds998_intron3,0.6959,0.8388,0.3538,0.0045,1.0000
introns,cds99_intron12,0.7006,0.9610,0.3740,0.0015,1.0000
introns,cds10010_intron1,0.8174,1.0000,0.3014,0.2024,1.0000
